TIME,TE_001_v000
2025-01-01 12:21:00,1.0497622
2025-01-01 12:22:00,1.0496987
2025-01-01 12:23:00,1.0496361
2025-01-01 12:24:00,1.0495744
2025-01-01 12:25:00,1.0495136
2025-01-01 12:26:00,1.0494535
2025-01-01 12:27:00,1.0493942
2025-01-01 12:28:00,1.0493357
2025-01-01 12:29:00,1.049278
2025-01-01 12:30:00,1.049221
2025-01-01 12:31:00,1.0491647
2025-01-01 12:32:00,1.049109
2025-01-01 12:33:00,1.0490539
2025-01-01 12:34:00,1.0489995
2025-01-01 12:35:00,1.0489457
2025-01-01 12:36:00,1.0488923
2025-01-01 12:37:00,1.0488394
2025-01-01 12:38:00,1.0487871
2025-01-01 12:39:00,1.0487351
2025-01-01 12:40:00,1.0486838
2025-01-01 12:41:00,1.0486326
2025-01-01 12:42:00,1.0485818
2025-01-01 12:43:00,1.0485315
2025-01-01 12:44:00,1.0484816
2025-01-01 12:45:00,1.0484318
2025-01-01 12:46:00,1.0483822
2025-01-01 12:47:00,1.0483328
2025-01-01 12:48:00,1.0482837
2025-01-01 12:49:00,1.0482347
2025-01-01 12:50:00,1.0481858
2025-01-01 12:51:00,1.0481371
2025-01-01 12:52:00,1.0480883
2025-01-01 12:53:00,1.0480397
2025-01-01 12:54:00,1.047991
2025-01-01 12:55:00,1.0479424
2025-01-01 12:56:00,1.0478936
2025-01-01 12:57:00,1.0478449
2025-01-01 12:58:00,1.047796
2025-01-01 12:59:00,1.0477469
2025-01-01 13:00:00,1.0476978
2025-01-01 13:01:00,1.0476483
2025-01-01 13:02:00,1.0475987
2025-01-01 13:03:00,1.0475489
2025-01-01 13:04:00,1.0474987
2025-01-01 13:05:00,1.0474483
2025-01-01 13:06:00,1.0473975
2025-01-01 13:07:00,1.0473464
2025-01-01 13:08:00,1.0472949
2025-01-01 13:09:00,1.0472429
2025-01-01 13:10:00,1.0471904
2025-01-01 13:11:00,1.0471376
2025-01-01 13:12:00,1.0470842
2025-01-01 13:13:00,1.0470303
2025-01-01 13:14:00,1.0469759
2025-01-01 13:15:00,1.0469208
2025-01-01 13:16:00,1.0468651
2025-01-01 13:17:00,1.0468088
2025-01-01 13:18:00,1.0467519
2025-01-01 13:19:00,1.0466942
2025-01-01 13:20:00,1.0466359
2025-01-01 13:21:00,1.0465767
2025-01-01 13:22:00,1.0465169
2025-01-01 13:23:00,1.0464562
2025-01-01 13:24:00,1.0463947
2025-01-01 13:25:00,1.0463324
2025-01-01 13:26:00,1.0462692
2025-01-01 13:27:00,1.0462052
2025-01-01 13:28:00,1.0461401
2025-01-01 13:29:00,1.0460742
2025-01-01 13:30:00,1.0460074
2025-01-01 13:31:00,1.0459396
2025-01-01 13:32:00,1.0458707
2025-01-01 13:33:00,1.0458007
2025-01-01 13:34:00,1.0457298
2025-01-01 13:35:00,1.0456576
2025-01-01 13:36:00,1.0455844
2025-01-01 13:37:00,1.0455102
2025-01-01 13:38:00,1.0454347
2025-01-01 13:39:00,1.0453582
2025-01-01 13:40:00,1.0452803
2025-01-01 13:41:00,1.0452013
2025-01-01 13:42:00,1.0451212
2025-01-01 13:43:00,1.0450397
2025-01-01 13:44:00,1.0449569
2025-01-01 13:45:00,1.0448729
2025-01-01 13:46:00,1.0447875
2025-01-01 13:47:00,1.0447009
2025-01-01 13:48:00,1.0446129
2025-01-01 13:49:00,1.0445236
2025-01-01 13:50:00,1.0444328
2025-01-01 13:51:00,1.0443406
2025-01-01 13:52:00,1.0442472
2025-01-01 13:53:00,1.0441521
2025-01-01 13:54:00,1.0440557
2025-01-01 13:55:00,1.0439578
2025-01-01 13:56:00,1.0438584
2025-01-01 13:57:00,1.0437576
2025-01-01 13:58:00,1.0436552
2025-01-01 13:59:00,1.0435513
2025-01-01 14:00:00,1.0434458
2025-01-01 14:01:00,1.0433389
2025-01-01 14:02:00,1.0432303
2025-01-01 14:03:00,1.0431201
2025-01-01 14:04:00,1.0430084
2025-01-01 14:05:00,1.0428951
2025-01-01 14:06:00,1.0427802
2025-01-01 14:07:00,1.0426636
2025-01-01 14:08:00,1.0425453
2025-01-01 14:09:00,1.0424255
2025-01-01 14:10:00,1.042304
2025-01-01 14:11:00,1.0421809
2025-01-01 14:12:00,1.0420561
2025-01-01 14:13:00,1.0419295
2025-01-01 14:14:00,1.0418012
2025-01-01 14:15:00,1.0416713
2025-01-01 14:16:00,1.0415397
2025-01-01 14:17:00,1.0414063
2025-01-01 14:18:00,1.0412711
2025-01-01 14:19:00,1.0411344
2025-01-01 14:20:00,1.0409957
2025-01-01 14:21:00,1.0408554
2025-01-01 14:22:00,1.0407133
2025-01-01 14:23:00,1.0405695
2025-01-01 14:24:00,1.040424
2025-01-01 14:25:00,1.0402766
2025-01-01 14:26:00,1.0401275
2025-01-01 14:27:00,1.0399766
2025-01-01 14:28:00,1.039824
2025-01-01 14:29:00,1.0396695
2025-01-01 14:30:00,1.0395133
2025-01-01 14:31:00,1.0393554
2025-01-01 14:32:00,1.0391957
2025-01-01 14:33:00,1.0390341
2025-01-01 14:34:00,1.0388708
2025-01-01 14:35:00,1.0387057
2025-01-01 14:36:00,1.0385388
2025-01-01 14:37:00,1.0383703
2025-01-01 14:38:00,1.0381998
2025-01-01 14:39:00,1.0380276
2025-01-01 14:40:00,1.0378537
2025-01-01 14:41:00,1.037678
2025-01-01 14:42:00,1.0375005
2025-01-01 14:43:00,1.0373213
2025-01-01 14:44:00,1.0371404
2025-01-01 14:45:00,1.0369576
2025-01-01 14:46:00,1.0367732
2025-01-01 14:47:00,1.036587
2025-01-01 14:48:00,1.036399
2025-01-01 14:49:00,1.0362095
2025-01-01 14:50:00,1.036018
2025-01-01 14:51:00,1.035825
2025-01-01 14:52:00,1.0356302
2025-01-01 14:53:00,1.0354338
2025-01-01 14:54:00,1.0352356
2025-01-01 14:55:00,1.0350358
2025-01-01 14:56:00,1.0348344
2025-01-01 14:57:00,1.0346315
2025-01-01 14:58:00,1.0344267
2025-01-01 14:59:00,1.0342203
2025-01-01 15:00:00,1.0340123
2025-01-01 15:01:00,1.0338027
2025-01-01 15:02:00,1.0335916
2025-01-01 15:03:00,1.0333788
2025-01-01 15:04:00,1.0331645
2025-01-01 15:05:00,1.0329486
2025-01-01 15:06:00,1.0327313
2025-01-01 15:07:00,1.0325123
2025-01-01 15:08:00,1.0322919
2025-01-01 15:09:00,1.0320699
2025-01-01 15:10:00,1.0318465
2025-01-01 15:11:00,1.0316217
2025-01-01 15:12:00,1.0313954
2025-01-01 15:13:00,1.0311677
2025-01-01 15:14:00,1.0309386
2025-01-01 15:15:00,1.0307081
2025-01-01 15:16:00,1.0304762
2025-01-01 15:17:00,1.030243
2025-01-01 15:18:00,1.0300086
2025-01-01 15:19:00,1.0297726
2025-01-01 15:20:00,1.0295355
2025-01-01 15:21:00,1.0292971
2025-01-01 15:22:00,1.0290575
2025-01-01 15:23:00,1.0288166
2025-01-01 15:24:00,1.0285745
2025-01-01 15:25:00,1.0283313
2025-01-01 15:26:00,1.0280869
2025-01-01 15:27:00,1.0278413
2025-01-01 15:28:00,1.0275947
2025-01-01 15:29:00,1.0273468
2025-01-01 15:30:00,1.0270981
2025-01-01 15:31:00,1.0268482
2025-01-01 15:32:00,1.0265974
2025-01-01 15:33:00,1.0263455
2025-01-01 15:34:00,1.0260928
2025-01-01 15:35:00,1.025839
2025-01-01 15:36:00,1.0255843
2025-01-01 15:37:00,1.0253288
2025-01-01 15:38:00,1.0250725
2025-01-01 15:39:00,1.0248152
2025-01-01 15:40:00,1.0245572
2025-01-01 15:41:00,1.0242984
2025-01-01 15:42:00,1.0240388
2025-01-01 15:43:00,1.0237786
2025-01-01 15:44:00,1.0235176
2025-01-01 15:45:00,1.023256
2025-01-01 15:46:00,1.0229938
2025-01-01 15:47:00,1.0227308
2025-01-01 15:48:00,1.0224675
2025-01-01 15:49:00,1.0222036
2025-01-01 15:50:00,1.021939
2025-01-01 15:51:00,1.0216742
2025-01-01 15:52:00,1.0214088
2025-01-01 15:53:00,1.021143
2025-01-01 15:54:00,1.0208768
2025-01-01 15:55:00,1.0206102
2025-01-01 15:56:00,1.0203434
2025-01-01 15:57:00,1.0200763
2025-01-01 15:58:00,1.0198089
2025-01-01 15:59:00,1.0195413
2025-01-01 16:00:00,1.0192735
2025-01-01 16:01:00,1.0190057
2025-01-01 16:02:00,1.0187376
2025-01-01 16:03:00,1.0184695
2025-01-01 16:04:00,1.0182012
2025-01-01 16:05:00,1.017933
2025-01-01 16:06:00,1.0176648
2025-01-01 16:07:00,1.0173967
2025-01-01 16:08:00,1.0171287
2025-01-01 16:09:00,1.0168607
2025-01-01 16:10:00,1.016593
2025-01-01 16:11:00,1.0163255
2025-01-01 16:12:00,1.0160581
2025-01-01 16:13:00,1.015791
2025-01-01 16:14:00,1.0155244
2025-01-01 16:15:00,1.015258
2025-01-01 16:16:00,1.0149919
2025-01-01 16:17:00,1.0147263
2025-01-01 16:18:00,1.0144612
2025-01-01 16:19:00,1.0141965
2025-01-01 16:20:00,1.0139323
2025-01-01 16:21:00,1.0136688
2025-01-01 16:22:00,1.0134058
2025-01-01 16:23:00,1.0131434
2025-01-01 16:24:00,1.0128818
2025-01-01 16:25:00,1.0126208
2025-01-01 16:26:00,1.0123607
2025-01-01 16:27:00,1.0121012
2025-01-01 16:28:00,1.0118426
2025-01-01 16:29:00,1.0115849
2025-01-01 16:30:00,1.011328
2025-01-01 16:31:00,1.011072
2025-01-01 16:32:00,1.0108172
2025-01-01 16:33:00,1.0105633
2025-01-01 16:34:00,1.0103103
2025-01-01 16:35:00,1.0100586
2025-01-01 16:36:00,1.009808
2025-01-01 16:37:00,1.0095584
2025-01-01 16:38:00,1.0093101
2025-01-01 16:39:00,1.0090631
2025-01-01 16:40:00,1.0088174
2025-01-01 16:41:00,1.0085729
2025-01-01 16:42:00,1.0083299
2025-01-01 16:43:00,1.0080882
2025-01-01 16:44:00,1.007848
2025-01-01 16:45:00,1.0076092
2025-01-01 16:46:00,1.007372
2025-01-01 16:47:00,1.0071363
2025-01-01 16:48:00,1.0069022
2025-01-01 16:49:00,1.0066696
2025-01-01 16:50:00,1.0064389
2025-01-01 16:51:00,1.0062097
2025-01-01 16:52:00,1.0059824
2025-01-01 16:53:00,1.0057567
2025-01-01 16:54:00,1.005533
2025-01-01 16:55:00,1.005311
2025-01-01 16:56:00,1.005091
2025-01-01 16:57:00,1.0048729
2025-01-01 16:58:00,1.0046567
2025-01-01 16:59:00,1.0044426
2025-01-01 17:00:00,1.0042304
2025-01-01 17:01:00,1.0040205
2025-01-01 17:02:00,1.0038124
2025-01-01 17:03:00,1.0036067
2025-01-01 17:04:00,1.0034031
2025-01-01 17:05:00,1.0032018
2025-01-01 17:06:00,1.0030028
2025-01-01 17:07:00,1.002806
2025-01-01 17:08:00,1.0026115
2025-01-01 17:09:00,1.0024194
2025-01-01 17:10:00,1.0022296
2025-01-01 17:11:00,1.0020423
2025-01-01 17:12:00,1.0018575
2025-01-01 17:13:00,1.0016752
2025-01-01 17:14:00,1.0014955
2025-01-01 17:15:00,1.0013183
2025-01-01 17:16:00,1.0011437
2025-01-01 17:17:00,1.0009718
2025-01-01 17:18:00,1.0008026
2025-01-01 17:19:00,1.0006361
2025-01-01 17:20:00,1.0004723
2025-01-01 17:21:00,1.0003113
2025-01-01 17:22:00,1.0001531
2025-01-01 17:23:00,0.99999774
2025-01-01 17:24:00,0.99984527
2025-01-01 17:25:00,0.9996957
2025-01-01 17:26:00,0.9995491
2025-01-01 17:27:00,0.99940544
2025-01-01 17:28:00,0.99926484
2025-01-01 17:29:00,0.9991272
2025-01-01 17:30:00,0.9989927
2025-01-01 17:31:00,0.99886125
2025-01-01 17:32:00,0.9987329
2025-01-01 17:33:00,0.99860775
2025-01-01 17:34:00,0.9984858
2025-01-01 17:35:00,0.9983671
2025-01-01 17:36:00,0.99825156
2025-01-01 17:37:00,0.9981393
2025-01-01 17:38:00,0.99803036
2025-01-01 17:39:00,0.99792475
2025-01-01 17:40:00,0.9978225
2025-01-01 17:41:00,0.9977237
2025-01-01 17:42:00,0.9976282
2025-01-01 17:43:00,0.9975362
2025-01-01 17:44:00,0.99744767
2025-01-01 17:45:00,0.9973626
2025-01-01 17:46:00,0.9972811
2025-01-01 17:47:00,0.99720305
2025-01-01 17:48:00,0.9971286
2025-01-01 17:49:00,0.9970578
2025-01-01 17:50:00,0.99699056
2025-01-01 17:51:00,0.99692696
2025-01-01 17:52:00,0.9968671
2025-01-01 17:53:00,0.9968109
2025-01-01 17:54:00,0.99675834
2025-01-01 17:55:00,0.9967095
2025-01-01 17:56:00,0.9966644
2025-01-01 17:57:00,0.9966231
2025-01-01 17:58:00,0.9965856
2025-01-01 17:59:00,0.99655193
2025-01-01 18:00:00,0.99652207
2025-01-01 18:01:00,0.996496
2025-01-01 18:02:00,0.99647385
2025-01-01 18:03:00,0.9964556
2025-01-01 18:04:00,0.99644125
2025-01-01 18:05:00,0.9964308
2025-01-01 18:06:00,0.9964243
2025-01-01 18:07:00,0.9964218
2025-01-01 18:08:00,0.99642324
2025-01-01 18:09:00,0.99642867
2025-01-01 18:10:00,0.9964381
2025-01-01 18:11:00,0.99645156
2025-01-01 18:12:00,0.9964691
2025-01-01 18:13:00,0.9964906
2025-01-01 18:14:00,0.9965162
2025-01-01 18:15:00,0.9965459
2025-01-01 18:16:00,0.99657965
2025-01-01 18:17:00,0.99661756
2025-01-01 18:18:00,0.9966595
2025-01-01 18:19:00,0.99670565
2025-01-01 18:20:00,0.9967559
2025-01-01 18:21:00,0.99681026
2025-01-01 18:22:00,0.99686885
2025-01-01 18:23:00,0.99693155
2025-01-01 18:24:00,0.9969984
2025-01-01 18:25:00,0.9970695
2025-01-01 18:26:00,0.99714476
2025-01-01 18:27:00,0.9972242
2025-01-01 18:28:00,0.9973079
2025-01-01 18:29:00,0.99739575
2025-01-01 18:30:00,0.99748784
2025-01-01 18:31:00,0.99758416
2025-01-01 18:32:00,0.9976847
2025-01-01 18:33:00,0.9977896
2025-01-01 18:34:00,0.99789864
2025-01-01 18:35:00,0.9980119
2025-01-01 18:36:00,0.99812937
2025-01-01 18:37:00,0.9982511
2025-01-01 18:38:00,0.9983771
2025-01-01 18:39:00,0.9985073
2025-01-01 18:40:00,0.99864185
2025-01-01 18:41:00,0.99878055
2025-01-01 18:42:00,0.99892354
2025-01-01 18:43:00,0.99907076
2025-01-01 18:44:00,0.9992223
2025-01-01 18:45:00,0.99937797
2025-01-01 18:46:00,0.99953794
2025-01-01 18:47:00,0.9997022
2025-01-01 18:48:00,0.99987066
2025-01-01 18:49:00,1.0000434
2025-01-01 18:50:00,1.0002203
2025-01-01 18:51:00,1.0004015
2025-01-01 18:52:00,1.0005869
2025-01-01 18:53:00,1.0007764
2025-01-01 18:54:00,1.0009702
2025-01-01 18:55:00,1.0011683
2025-01-01 18:56:00,1.0013704
2025-01-01 18:57:00,1.0015769
2025-01-01 18:58:00,1.0017874
2025-01-01 18:59:00,1.0020022
2025-01-01 19:00:00,1.0022211
2025-01-01 19:01:00,1.0024443
2025-01-01 19:02:00,1.0026715
2025-01-01 19:03:00,1.0029029
2025-01-01 19:04:00,1.0031383
2025-01-01 19:05:00,1.0033779
2025-01-01 19:06:00,1.0036216
2025-01-01 19:07:00,1.0038694
2025-01-01 19:08:00,1.0041213
2025-01-01 19:09:00,1.0043772
2025-01-01 19:10:00,1.0046372
2025-01-01 19:11:00,1.0049012
2025-01-01 19:12:00,1.0051693
2025-01-01 19:13:00,1.0054413
2025-01-01 19:14:00,1.0057173
2025-01-01 19:15:00,1.0059973
2025-01-01 19:16:00,1.0062813
2025-01-01 19:17:00,1.0065691
2025-01-01 19:18:00,1.006861
2025-01-01 19:19:00,1.0071568
2025-01-01 19:20:00,1.0074564
2025-01-01 19:21:00,1.0077599
2025-01-01 19:22:00,1.0080673
2025-01-01 19:23:00,1.0083784
2025-01-01 19:24:00,1.0086933
2025-01-01 19:25:00,1.0090121
2025-01-01 19:26:00,1.0093347
2025-01-01 19:27:00,1.0096608
2025-01-01 19:28:00,1.0099908
2025-01-01 19:29:00,1.0103245
2025-01-01 19:30:00,1.0106618
2025-01-01 19:31:00,1.0110029
2025-01-01 19:32:00,1.0113475
2025-01-01 19:33:00,1.0116957
2025-01-01 19:34:00,1.0120476
2025-01-01 19:35:00,1.012403
2025-01-01 19:36:00,1.012762
2025-01-01 19:37:00,1.0131243
2025-01-01 19:38:00,1.0134902
2025-01-01 19:39:00,1.0138596
2025-01-01 19:40:00,1.0142324
2025-01-01 19:41:00,1.0146086
2025-01-01 19:42:00,1.0149882
2025-01-01 19:43:00,1.015371
2025-01-01 19:44:00,1.0157573
2025-01-01 19:45:00,1.0161468
2025-01-01 19:46:00,1.0165396
2025-01-01 19:47:00,1.0169355
2025-01-01 19:48:00,1.0173347
2025-01-01 19:49:00,1.0177372
2025-01-01 19:50:00,1.0181426
2025-01-01 19:51:00,1.0185512
2025-01-01 19:52:00,1.018963
2025-01-01 19:53:00,1.0193777
2025-01-01 19:54:00,1.0197954
2025-01-01 19:55:00,1.0202162
2025-01-01 19:56:00,1.0206399
2025-01-01 19:57:00,1.0210664
2025-01-01 19:58:00,1.0214959
2025-01-01 19:59:00,1.0219283
2025-01-01 20:00:00,1.0223637
2025-01-01 20:01:00,1.0228015
2025-01-01 20:02:00,1.0232424
2025-01-01 20:03:00,1.0236857
2025-01-01 20:04:00,1.0241318
2025-01-01 20:05:00,1.0245806
2025-01-01 20:06:00,1.0250319
2025-01-01 20:07:00,1.0254859
2025-01-01 20:08:00,1.0259423
2025-01-01 20:09:00,1.0264014
2025-01-01 20:10:00,1.0268629
2025-01-01 20:11:00,1.0273267
2025-01-01 20:12:00,1.027793
2025-01-01 20:13:00,1.0282617
2025-01-01 20:14:00,1.0287327
2025-01-01 20:15:00,1.0292059
2025-01-01 20:16:00,1.0296814
2025-01-01 20:17:00,1.0301592
2025-01-01 20:18:00,1.030639
2025-01-01 20:19:00,1.0311211
2025-01-01 20:20:00,1.0316054
2025-01-01 20:21:00,1.0320915
2025-01-01 20:22:00,1.0325797
2025-01-01 20:23:00,1.0330698
2025-01-01 20:24:00,1.0335621
2025-01-01 20:25:00,1.0340562
2025-01-01 20:26:00,1.0345521
2025-01-01 20:27:00,1.0350498
2025-01-01 20:28:00,1.0355494
2025-01-01 20:29:00,1.0360507
2025-01-01 20:30:00,1.0365536
2025-01-01 20:31:00,1.0370584
2025-01-01 20:32:00,1.0375646
2025-01-01 20:33:00,1.0380726
2025-01-01 20:34:00,1.038582
2025-01-01 20:35:00,1.0390929
2025-01-01 20:36:00,1.0396054
2025-01-01 20:37:00,1.0401193
2025-01-01 20:38:00,1.0406345
2025-01-01 20:39:00,1.0411512
2025-01-01 20:40:00,1.041669
2025-01-01 20:41:00,1.0421882
2025-01-01 20:42:00,1.0427086
2025-01-01 20:43:00,1.0432303
2025-01-01 20:44:00,1.043753
2025-01-01 20:45:00,1.0442768
2025-01-01 20:46:00,1.044802
2025-01-01 20:47:00,1.0453279
2025-01-01 20:48:00,1.0458548
2025-01-01 20:49:00,1.0463828
2025-01-01 20:50:00,1.0469115
2025-01-01 20:51:00,1.0474412
2025-01-01 20:52:00,1.0479717
2025-01-01 20:53:00,1.048503
2025-01-01 20:54:00,1.0490351
2025-01-01 20:55:00,1.0495677
2025-01-01 20:56:00,1.0501012
2025-01-01 20:57:00,1.0506352
2025-01-01 20:58:00,1.0511698
2025-01-01 20:59:00,1.0517049
2025-01-01 21:00:00,1.0522406
2025-01-01 21:01:00,1.0527767
2025-01-01 21:02:00,1.0533133
2025-01-01 21:03:00,1.0538502
2025-01-01 21:04:00,1.0543875
2025-01-01 21:05:00,1.0549251
2025-01-01 21:06:00,1.0554628
2025-01-01 21:07:00,1.056001
2025-01-01 21:08:00,1.0565393
2025-01-01 21:09:00,1.0570776
2025-01-01 21:10:00,1.0576162
2025-01-01 21:11:00,1.0581548
2025-01-01 21:12:00,1.0586934
2025-01-01 21:13:00,1.059232
2025-01-01 21:14:00,1.0597706
2025-01-01 21:15:00,1.0603092
2025-01-01 21:16:00,1.0608475
2025-01-01 21:17:00,1.0613856
2025-01-01 21:18:00,1.0619237
2025-01-01 21:19:00,1.0624615
2025-01-01 21:20:00,1.062999
2025-01-01 21:21:00,1.0635363
2025-01-01 21:22:00,1.0640731
2025-01-01 21:23:00,1.0646095
2025-01-01 21:24:00,1.0651456
2025-01-01 21:25:00,1.0656812
2025-01-01 21:26:00,1.0662163
2025-01-01 21:27:00,1.066751
2025-01-01 21:28:00,1.0672852
2025-01-01 21:29:00,1.0678185
2025-01-01 21:30:00,1.0683514
2025-01-01 21:31:00,1.0688834
2025-01-01 21:32:00,1.069415
2025-01-01 21:33:00,1.0699456
2025-01-01 21:34:00,1.0704756
2025-01-01 21:35:00,1.0710047
2025-01-01 21:36:00,1.071533
2025-01-01 21:37:00,1.0720603
2025-01-01 21:38:00,1.0725869
2025-01-01 21:39:00,1.0731125
2025-01-01 21:40:00,1.0736371
2025-01-01 21:41:00,1.0741607
2025-01-01 21:42:00,1.0746833
2025-01-01 21:43:00,1.0752048
2025-01-01 21:44:00,1.0757253
2025-01-01 21:45:00,1.0762446
2025-01-01 21:46:00,1.0767627
2025-01-01 21:47:00,1.0772797
2025-01-01 21:48:00,1.0777954
2025-01-01 21:49:00,1.0783099
2025-01-01 21:50:00,1.0788232
2025-01-01 21:51:00,1.0793351
2025-01-01 21:52:00,1.0798457
2025-01-01 21:53:00,1.0803549
2025-01-01 21:54:00,1.0808628
2025-01-01 21:55:00,1.0813692
2025-01-01 21:56:00,1.0818741
2025-01-01 21:57:00,1.0823777
2025-01-01 21:58:00,1.0828798
2025-01-01 21:59:00,1.0833802
2025-01-01 22:00:00,1.0838792
2025-01-01 22:01:00,1.0843766
2025-01-01 22:02:00,1.0848724
2025-01-01 22:03:00,1.0853666
2025-01-01 22:04:00,1.0858592
2025-01-01 22:05:00,1.08635
2025-01-01 22:06:00,1.0868392
2025-01-01 22:07:00,1.0873266
2025-01-01 22:08:00,1.0878124
2025-01-01 22:09:00,1.0882963
2025-01-01 22:10:00,1.0887785
2025-01-01 22:11:00,1.0892589
2025-01-01 22:12:00,1.0897375
2025-01-01 22:13:00,1.0902143
2025-01-01 22:14:00,1.0906892
2025-01-01 22:15:00,1.0911622
2025-01-01 22:16:00,1.0916333
2025-01-01 22:17:00,1.0921025
2025-01-01 22:18:00,1.0925697
2025-01-01 22:19:00,1.093035
2025-01-01 22:20:00,1.0934983
2025-01-01 22:21:00,1.0939597
2025-01-01 22:22:00,1.094419
2025-01-01 22:23:00,1.0948763
2025-01-01 22:24:00,1.0953315
2025-01-01 22:25:00,1.0957847
2025-01-01 22:26:00,1.0962359
2025-01-01 22:27:00,1.0966849
2025-01-01 22:28:00,1.097132
2025-01-01 22:29:00,1.0975769
2025-01-01 22:30:00,1.0980196
2025-01-01 22:31:00,1.0984602
2025-01-01 22:32:00,1.0988986
2025-01-01 22:33:00,1.099335
2025-01-01 22:34:00,1.0997691
2025-01-01 22:35:00,1.100201
2025-01-01 22:36:00,1.1006309
2025-01-01 22:37:00,1.1010585
2025-01-01 22:38:00,1.1014838
2025-01-01 22:39:00,1.101907
2025-01-01 22:40:00,1.102328
2025-01-01 22:41:00,1.1027467
2025-01-01 22:42:00,1.1031631
2025-01-01 22:43:00,1.1035774
2025-01-01 22:44:00,1.1039894
2025-01-01 22:45:00,1.1043991
2025-01-01 22:46:00,1.1048065
2025-01-01 22:47:00,1.1052117
2025-01-01 22:48:00,1.1056147
2025-01-01 22:49:00,1.1060153
2025-01-01 22:50:00,1.1064137
2025-01-01 22:51:00,1.1068097
2025-01-01 22:52:00,1.1072036
2025-01-01 22:53:00,1.1075951
2025-01-01 22:54:00,1.1079844
2025-01-01 22:55:00,1.1083714
2025-01-01 22:56:00,1.108756
2025-01-01 22:57:00,1.1091383
2025-01-01 22:58:00,1.1095184
2025-01-01 22:59:00,1.1098962
2025-01-01 23:00:00,1.1102716
2025-01-01 23:01:00,1.1106448
2025-01-01 23:02:00,1.1110157
2025-01-01 23:03:00,1.1113843
2025-01-01 23:04:00,1.1117506
2025-01-01 23:05:00,1.1121147
2025-01-01 23:06:00,1.1124765
2025-01-01 23:07:00,1.1128359
2025-01-01 23:08:00,1.1131932
2025-01-01 23:09:00,1.1135482
2025-01-01 23:10:00,1.1139008
2025-01-01 23:11:00,1.1142513
2025-01-01 23:12:00,1.1145995
2025-01-01 23:13:00,1.1149455
2025-01-01 23:14:00,1.1152892
2025-01-01 23:15:00,1.1156307
2025-01-01 23:16:00,1.1159701
2025-01-01 23:17:00,1.1163071
2025-01-01 23:18:00,1.1166421
2025-01-01 23:19:00,1.1169748
2025-01-01 23:20:00,1.1173054
2025-01-01 23:21:00,1.1176337
2025-01-01 23:22:00,1.11796
2025-01-01 23:23:00,1.118284
2025-01-01 23:24:00,1.118606
2025-01-01 23:25:00,1.1189257
2025-01-01 23:26:00,1.1192434
2025-01-01 23:27:00,1.119559
2025-01-01 23:28:00,1.1198726
2025-01-01 23:29:00,1.120184
2025-01-01 23:30:00,1.1204934
2025-01-01 23:31:00,1.1208007
2025-01-01 23:32:00,1.121106
2025-01-01 23:33:00,1.1214093
2025-01-01 23:34:00,1.1217107
2025-01-01 23:35:00,1.1220099
2025-01-01 23:36:00,1.1223073
2025-01-01 23:37:00,1.1226027
2025-01-01 23:38:00,1.1228961
2025-01-01 23:39:00,1.1231877
2025-01-01 23:40:00,1.1234772
2025-01-01 23:41:00,1.1237651
2025-01-01 23:42:00,1.124051
2025-01-01 23:43:00,1.124335
2025-01-01 23:44:00,1.1246172
2025-01-01 23:45:00,1.1248977
2025-01-01 23:46:00,1.1251763
2025-01-01 23:47:00,1.1254531
2025-01-01 23:48:00,1.1257282
2025-01-01 23:49:00,1.1260016
2025-01-01 23:50:00,1.1262733
2025-01-01 23:51:00,1.1265432
2025-01-01 23:52:00,1.1268115
2025-01-01 23:53:00,1.1270782
2025-01-01 23:54:00,1.1273432
2025-01-01 23:55:00,1.1276066
2025-01-01 23:56:00,1.1278685
2025-01-01 23:57:00,1.1281288
2025-01-01 23:58:00,1.1283876
2025-01-01 23:59:00,1.1286448
