TIME,C_001_v000,C_001_v001,C_001_v002
2025-01-01 07:36:00,1.1235358,1.3126335,1.4904839
2025-01-01 07:37:00,1.1233437,1.3122382,1.4902031
2025-01-01 07:38:00,1.1231482,1.3118407,1.4899215
2025-01-01 07:39:00,1.1229492,1.3114408,1.4896388
2025-01-01 07:40:00,1.1227468,1.3110387,1.4893554
2025-01-01 07:41:00,1.122541,1.3106344,1.489071
2025-01-01 07:42:00,1.1223316,1.3102278,1.4887857
2025-01-01 07:43:00,1.122119,1.309819,1.4884998
2025-01-01 07:44:00,1.121903,1.309408,1.4882128
2025-01-01 07:45:00,1.1216836,1.3089949,1.4879252
2025-01-01 07:46:00,1.121461,1.3085798,1.4876368
2025-01-01 07:47:00,1.1212351,1.3081625,1.4873477
2025-01-01 07:48:00,1.121006,1.3077433,1.487058
2025-01-01 07:49:00,1.1207738,1.307322,1.4867676
2025-01-01 07:50:00,1.1205382,1.3068988,1.4864767
2025-01-01 07:51:00,1.1202997,1.3064736,1.4861851
2025-01-01 07:52:00,1.120058,1.3060466,1.4858929
2025-01-01 07:53:00,1.1198131,1.3056178,1.4856002
2025-01-01 07:54:00,1.1195652,1.305187,1.4853071
2025-01-01 07:55:00,1.1193144,1.3047546,1.4850135
2025-01-01 07:56:00,1.1190605,1.3043203,1.4847195
2025-01-01 07:57:00,1.1188037,1.3038844,1.4844252
2025-01-01 07:58:00,1.1185441,1.3034468,1.4841304
2025-01-01 07:59:00,1.1182815,1.3030075,1.4838353
2025-01-01 08:00:00,1.118016,1.3025665,1.4835399
2025-01-01 08:01:00,1.1177477,1.3021241,1.4832443
2025-01-01 08:02:00,1.1174767,1.3016801,1.4829485
2025-01-01 08:03:00,1.1172028,1.3012346,1.4826525
2025-01-01 08:04:00,1.1169263,1.3007877,1.4823563
2025-01-01 08:05:00,1.1166471,1.3003393,1.4820601
2025-01-01 08:06:00,1.1163652,1.2998896,1.4817637
2025-01-01 08:07:00,1.1160808,1.2994385,1.4814674
2025-01-01 08:08:00,1.1157937,1.2989861,1.481171
2025-01-01 08:09:00,1.115504,1.2985325,1.4808745
2025-01-01 08:10:00,1.115212,1.2980776,1.4805783
2025-01-01 08:11:00,1.1149174,1.2976215,1.4802821
2025-01-01 08:12:00,1.1146204,1.2971642,1.479986
2025-01-01 08:13:00,1.114321,1.296706,1.4796901
2025-01-01 08:14:00,1.1140193,1.2962465,1.4793944
2025-01-01 08:15:00,1.1137152,1.2957861,1.479099
2025-01-01 08:16:00,1.1134088,1.2953247,1.4788039
2025-01-01 08:17:00,1.1131002,1.2948623,1.478509
2025-01-01 08:18:00,1.1127893,1.294399,1.4782145
2025-01-01 08:19:00,1.1124763,1.2939348,1.4779204
2025-01-01 08:20:00,1.1121612,1.2934699,1.4776268
2025-01-01 08:21:00,1.1118438,1.293004,1.4773335
2025-01-01 08:22:00,1.1115246,1.2925376,1.4770409
2025-01-01 08:23:00,1.1112033,1.2920705,1.476749
2025-01-01 08:24:00,1.11088,1.2916026,1.4764574
2025-01-01 08:25:00,1.1105548,1.291134,1.4761665
2025-01-01 08:26:00,1.1102276,1.290665,1.4758762
2025-01-01 08:27:00,1.1098986,1.2901953,1.4755865
2025-01-01 08:28:00,1.1095678,1.2897252,1.4752977
2025-01-01 08:29:00,1.109235,1.2892547,1.4750097
2025-01-01 08:30:00,1.1089007,1.2887837,1.4747224
2025-01-01 08:31:00,1.1085646,1.2883123,1.474436
2025-01-01 08:32:00,1.1082268,1.2878406,1.4741505
2025-01-01 08:33:00,1.1078874,1.2873687,1.473866
2025-01-01 08:34:00,1.1075463,1.2868963,1.4735824
2025-01-01 08:35:00,1.1072038,1.2864239,1.4732997
2025-01-01 08:36:00,1.1068597,1.2859514,1.4730182
2025-01-01 08:37:00,1.1065142,1.2854786,1.4727377
2025-01-01 08:38:00,1.1061672,1.2850058,1.4724584
2025-01-01 08:39:00,1.1058189,1.284533,1.4721801
2025-01-01 08:40:00,1.1054691,1.2840602,1.4719032
2025-01-01 08:41:00,1.1051182,1.2835875,1.4716275
2025-01-01 08:42:00,1.1047659,1.2831148,1.4713529
2025-01-01 08:43:00,1.1044123,1.2826422,1.4710798
2025-01-01 08:44:00,1.1040576,1.2821699,1.470808
2025-01-01 08:45:00,1.1037017,1.2816979,1.4705375
2025-01-01 08:46:00,1.1033448,1.2812259,1.4702686
2025-01-01 08:47:00,1.1029867,1.2807544,1.4700011
2025-01-01 08:48:00,1.1026276,1.2802832,1.4697351
2025-01-01 08:49:00,1.1022676,1.2798125,1.4694707
2025-01-01 08:50:00,1.1019065,1.279342,1.4692079
2025-01-01 08:51:00,1.1015447,1.2788723,1.4689466
2025-01-01 08:52:00,1.1011819,1.2784028,1.468687
2025-01-01 08:53:00,1.1008183,1.2779341,1.4684292
2025-01-01 08:54:00,1.1004539,1.2774658,1.468173
2025-01-01 08:55:00,1.1000887,1.2769983,1.4679188
2025-01-01 08:56:00,1.0997229,1.2765315,1.4676663
2025-01-01 08:57:00,1.0993564,1.2760652,1.4674156
2025-01-01 08:58:00,1.0989892,1.2756,1.4671668
2025-01-01 08:59:00,1.0986216,1.2751354,1.4669199
2025-01-01 09:00:00,1.0982534,1.2746718,1.466675
2025-01-01 09:01:00,1.0978845,1.2742089,1.4664322
2025-01-01 09:02:00,1.0975153,1.2737471,1.4661914
2025-01-01 09:03:00,1.0971457,1.2732862,1.4659526
2025-01-01 09:04:00,1.0967757,1.2728264,1.465716
2025-01-01 09:05:00,1.0964053,1.2723677,1.4654816
2025-01-01 09:06:00,1.0960345,1.2719101,1.4652493
2025-01-01 09:07:00,1.0956635,1.2714535,1.4650193
2025-01-01 09:08:00,1.0952926,1.2709984,1.4647917
2025-01-01 09:09:00,1.0949211,1.2705443,1.4645662
2025-01-01 09:10:00,1.0945497,1.2700914,1.4643431
2025-01-01 09:11:00,1.0941781,1.26964,1.4641224
2025-01-01 09:12:00,1.0938063,1.2691898,1.463904
2025-01-01 09:13:00,1.0934346,1.268741,1.4636881
2025-01-01 09:14:00,1.0930629,1.2682937,1.4634748
2025-01-01 09:15:00,1.0926912,1.2678479,1.4632639
2025-01-01 09:16:00,1.0923196,1.2674035,1.4630555
2025-01-01 09:17:00,1.091948,1.2669607,1.4628497
2025-01-01 09:18:00,1.0915768,1.2665195,1.4626467
2025-01-01 09:19:00,1.0912056,1.26608,1.4624462
2025-01-01 09:20:00,1.0908347,1.265642,1.4622484
2025-01-01 09:21:00,1.0904641,1.2652059,1.4620534
2025-01-01 09:22:00,1.0900939,1.2647715,1.4618611
2025-01-01 09:23:00,1.0897238,1.2643387,1.4616716
2025-01-01 09:24:00,1.0893543,1.2639079,1.4614849
2025-01-01 09:25:00,1.0889851,1.2634789,1.4613011
2025-01-01 09:26:00,1.0886164,1.2630517,1.4611202
2025-01-01 09:27:00,1.0882481,1.2626266,1.4609423
2025-01-01 09:28:00,1.0878804,1.2622035,1.4607671
2025-01-01 09:29:00,1.0875133,1.2617823,1.4605951
2025-01-01 09:30:00,1.0871468,1.2613631,1.4604261
2025-01-01 09:31:00,1.0867808,1.260946,1.4602602
2025-01-01 09:32:00,1.0864156,1.2605311,1.4600972
2025-01-01 09:33:00,1.086051,1.2601182,1.4599375
2025-01-01 09:34:00,1.0856873,1.2597077,1.4597808
2025-01-01 09:35:00,1.0853242,1.2592993,1.4596274
2025-01-01 09:36:00,1.084962,1.2588931,1.4594771
2025-01-01 09:37:00,1.0846006,1.2584893,1.4593301
2025-01-01 09:38:00,1.0842401,1.2580878,1.4591863
2025-01-01 09:39:00,1.0838804,1.2576886,1.4590459
2025-01-01 09:40:00,1.0835217,1.2572918,1.4589087
2025-01-01 09:41:00,1.083164,1.2568974,1.4587748
2025-01-01 09:42:00,1.0828073,1.2565055,1.4586444
2025-01-01 09:43:00,1.0824516,1.2561162,1.4585174
2025-01-01 09:44:00,1.0820969,1.2557292,1.4583938
2025-01-01 09:45:00,1.0817435,1.2553449,1.4582736
2025-01-01 09:46:00,1.081391,1.2549632,1.458157
2025-01-01 09:47:00,1.0810398,1.254584,1.4580438
2025-01-01 09:48:00,1.0806897,1.2542075,1.4579341
2025-01-01 09:49:00,1.0803409,1.2538337,1.457828
2025-01-01 09:50:00,1.0799934,1.2534627,1.4577258
2025-01-01 09:51:00,1.0796471,1.2530942,1.4576268
2025-01-01 09:52:00,1.079302,1.2527287,1.4575316
2025-01-01 09:53:00,1.0789583,1.2523658,1.45744
2025-01-01 09:54:00,1.0786159,1.2520058,1.4573522
2025-01-01 09:55:00,1.078275,1.2516487,1.4572679
2025-01-01 09:56:00,1.0779355,1.2512944,1.4571874
2025-01-01 09:57:00,1.0775974,1.250943,1.4571106
2025-01-01 09:58:00,1.0772607,1.2505945,1.4570377
2025-01-01 09:59:00,1.0769255,1.250249,1.4569685
2025-01-01 10:00:00,1.076592,1.2499065,1.4569032
2025-01-01 10:01:00,1.0762599,1.249567,1.4568416
2025-01-01 10:02:00,1.0759294,1.2492306,1.4567839
2025-01-01 10:03:00,1.0756005,1.2488972,1.4567301
2025-01-01 10:04:00,1.0752732,1.2485669,1.4566802
2025-01-01 10:05:00,1.0749475,1.2482396,1.4566342
2025-01-01 10:06:00,1.0746236,1.2479156,1.4565921
2025-01-01 10:07:00,1.0743012,1.2475947,1.4565539
2025-01-01 10:08:00,1.0739807,1.2472769,1.4565197
2025-01-01 10:09:00,1.0736618,1.2469624,1.4564896
2025-01-01 10:10:00,1.0733448,1.246651,1.4564633
2025-01-01 10:11:00,1.0730295,1.246343,1.456441
2025-01-01 10:12:00,1.072716,1.2460382,1.4564229
2025-01-01 10:13:00,1.0724043,1.2457366,1.4564087
2025-01-01 10:14:00,1.0720944,1.2454385,1.4563987
2025-01-01 10:15:00,1.0717865,1.2451435,1.4563926
2025-01-01 10:16:00,1.0714804,1.244852,1.4563907
2025-01-01 10:17:00,1.0711762,1.2445638,1.4563929
2025-01-01 10:18:00,1.0708739,1.2442789,1.4563992
2025-01-01 10:19:00,1.0705736,1.2439976,1.4564096
2025-01-01 10:20:00,1.0702752,1.2437196,1.4564241
2025-01-01 10:21:00,1.0699787,1.243445,1.4564428
2025-01-01 10:22:00,1.0696843,1.2431738,1.4564656
2025-01-01 10:23:00,1.0693918,1.2429062,1.4564927
2025-01-01 10:24:00,1.0691015,1.242642,1.4565238
2025-01-01 10:25:00,1.0688131,1.2423813,1.4565592
2025-01-01 10:26:00,1.0685267,1.2421242,1.4565986
2025-01-01 10:27:00,1.0682425,1.2418705,1.4566424
2025-01-01 10:28:00,1.0679604,1.2416204,1.4566904
2025-01-01 10:29:00,1.0676802,1.2413739,1.4567425
2025-01-01 10:30:00,1.0674024,1.241131,1.456799
2025-01-01 10:31:00,1.0671264,1.2408915,1.4568596
2025-01-01 10:32:00,1.0668527,1.2406557,1.4569244
2025-01-01 10:33:00,1.0665811,1.2404234,1.4569936
2025-01-01 10:34:00,1.0663117,1.2401948,1.457067
2025-01-01 10:35:00,1.0660446,1.23997,1.4571447
2025-01-01 10:36:00,1.0657794,1.2397486,1.4572266
2025-01-01 10:37:00,1.0655166,1.2395308,1.4573127
2025-01-01 10:38:00,1.0652559,1.2393167,1.4574031
2025-01-01 10:39:00,1.0649974,1.2391063,1.4574977
2025-01-01 10:40:00,1.0647411,1.2388996,1.4575967
2025-01-01 10:41:00,1.0644871,1.2386965,1.4576999
2025-01-01 10:42:00,1.0642352,1.238497,1.4578073
2025-01-01 10:43:00,1.0639857,1.2383013,1.4579191
2025-01-01 10:44:00,1.0637383,1.2381092,1.4580351
2025-01-01 10:45:00,1.0634933,1.2379209,1.4581554
2025-01-01 10:46:00,1.0632504,1.2377362,1.4582798
2025-01-01 10:47:00,1.0630099,1.2375554,1.4584087
2025-01-01 10:48:00,1.0627716,1.2373781,1.4585418
2025-01-01 10:49:00,1.0625355,1.2372046,1.4586791
2025-01-01 10:50:00,1.0623018,1.2370348,1.4588207
2025-01-01 10:51:00,1.0620703,1.2368686,1.4589665
2025-01-01 10:52:00,1.0618411,1.2367063,1.4591167
2025-01-01 10:53:00,1.0616142,1.2365477,1.459271
2025-01-01 10:54:00,1.0613896,1.2363927,1.4594296
2025-01-01 10:55:00,1.0611672,1.2362415,1.4595923
2025-01-01 10:56:00,1.0609472,1.236094,1.4597595
2025-01-01 10:57:00,1.0607295,1.2359502,1.4599308
2025-01-01 10:58:00,1.060514,1.2358102,1.4601063
2025-01-01 10:59:00,1.0603008,1.2356739,1.4602859
2025-01-01 11:00:00,1.06009,1.2355412,1.4604698
2025-01-01 11:01:00,1.0598814,1.2354124,1.460658
2025-01-01 11:02:00,1.0596751,1.2352872,1.4608502
2025-01-01 11:03:00,1.0594711,1.2351657,1.4610467
2025-01-01 11:04:00,1.0592694,1.2350479,1.4612473
2025-01-01 11:05:00,1.05907,1.2349339,1.4614521
2025-01-01 11:06:00,1.0588728,1.2348235,1.461661
2025-01-01 11:07:00,1.0586779,1.2347168,1.461874
2025-01-01 11:08:00,1.0584854,1.2346138,1.4620912
2025-01-01 11:09:00,1.058295,1.2345145,1.4623125
2025-01-01 11:10:00,1.0581069,1.2344187,1.4625379
2025-01-01 11:11:00,1.0579212,1.2343267,1.4627674
2025-01-01 11:12:00,1.0577376,1.2342384,1.4630009
2025-01-01 11:13:00,1.0575563,1.2341537,1.4632384
2025-01-01 11:14:00,1.0573771,1.2340727,1.46348
2025-01-01 11:15:00,1.0572003,1.2339952,1.4637257
2025-01-01 11:16:00,1.0570257,1.2339214,1.4639753
2025-01-01 11:17:00,1.0568534,1.2338513,1.4642291
2025-01-01 11:18:00,1.0566832,1.2337848,1.4644867
2025-01-01 11:19:00,1.0565151,1.2337217,1.4647483
2025-01-01 11:20:00,1.0563493,1.2336624,1.4650137
2025-01-01 11:21:00,1.0561856,1.2336065,1.4652832
2025-01-01 11:22:00,1.0560242,1.2335541,1.4655565
2025-01-01 11:23:00,1.0558648,1.2335054,1.4658337
2025-01-01 11:24:00,1.0557077,1.2334602,1.4661148
2025-01-01 11:25:00,1.0555526,1.2334185,1.4663997
2025-01-01 11:26:00,1.0553997,1.2333802,1.4666885
2025-01-01 11:27:00,1.055249,1.2333455,1.466981
2025-01-01 11:28:00,1.0551002,1.2333143,1.4672774
2025-01-01 11:29:00,1.0549536,1.2332864,1.4675775
2025-01-01 11:30:00,1.054809,1.2332621,1.4678813
2025-01-01 11:31:00,1.0546665,1.2332411,1.4681889
2025-01-01 11:32:00,1.0545261,1.2332236,1.4685001
2025-01-01 11:33:00,1.0543877,1.2332094,1.4688151
2025-01-01 11:34:00,1.0542513,1.2331986,1.4691336
2025-01-01 11:35:00,1.0541168,1.2331913,1.4694558
2025-01-01 11:36:00,1.0539845,1.2331872,1.4697816
2025-01-01 11:37:00,1.053854,1.2331864,1.470111
2025-01-01 11:38:00,1.0537256,1.233189,1.470444
2025-01-01 11:39:00,1.053599,1.2331948,1.4707805
2025-01-01 11:40:00,1.0534743,1.2332039,1.4711204
2025-01-01 11:41:00,1.0533516,1.2332162,1.4714638
2025-01-01 11:42:00,1.0532308,1.2332318,1.4718107
2025-01-01 11:43:00,1.0531118,1.2332505,1.472161
2025-01-01 11:44:00,1.0529946,1.2332724,1.4725147
2025-01-01 11:45:00,1.0528793,1.2332976,1.4728718
2025-01-01 11:46:00,1.0527657,1.2333257,1.4732322
2025-01-01 11:47:00,1.052654,1.2333572,1.4735959
2025-01-01 11:48:00,1.0525441,1.2333915,1.4739628
2025-01-01 11:49:00,1.0524359,1.2334291,1.474333
2025-01-01 11:50:00,1.0523294,1.2334696,1.4747065
2025-01-01 11:51:00,1.0522246,1.2335132,1.4750831
2025-01-01 11:52:00,1.0521216,1.2335598,1.4754629
2025-01-01 11:53:00,1.0520202,1.2336093,1.4758458
2025-01-01 11:54:00,1.0519204,1.2336619,1.4762318
2025-01-01 11:55:00,1.0518223,1.2337173,1.4766209
2025-01-01 11:56:00,1.0517257,1.2337756,1.4770131
2025-01-01 11:57:00,1.0516307,1.2338368,1.4774082
2025-01-01 11:58:00,1.0515374,1.2339009,1.4778063
2025-01-01 11:59:00,1.0514455,1.2339678,1.4782073
2025-01-01 12:00:00,1.0513551,1.2340374,1.4786114
2025-01-01 12:01:00,1.0512662,1.2341099,1.4790181
2025-01-01 12:02:00,1.0511789,1.2341852,1.4794279
2025-01-01 12:03:00,1.051093,1.2342631,1.4798404
2025-01-01 12:04:00,1.0510083,1.2343436,1.4802556
2025-01-01 12:05:00,1.0509251,1.234427,1.4806737
2025-01-01 12:06:00,1.0508434,1.2345128,1.4810944
2025-01-01 12:07:00,1.0507629,1.2346014,1.4815177
2025-01-01 12:08:00,1.0506837,1.2346923,1.4819437
2025-01-01 12:09:00,1.0506058,1.234786,1.4823723
2025-01-01 12:10:00,1.0505292,1.2348821,1.4828035
2025-01-01 12:11:00,1.0504539,1.2349808,1.4832371
2025-01-01 12:12:00,1.0503796,1.2350819,1.4836733
2025-01-01 12:13:00,1.0503067,1.2351854,1.484112
2025-01-01 12:14:00,1.0502349,1.2352914,1.484553
2025-01-01 12:15:00,1.0501642,1.2353996,1.4849966
2025-01-01 12:16:00,1.0500946,1.2355102,1.4854423
2025-01-01 12:17:00,1.050026,1.2356232,1.4858904
2025-01-01 12:18:00,1.0499586,1.2357385,1.4863408
2025-01-01 12:19:00,1.0498922,1.2358559,1.4867934
2025-01-01 12:20:00,1.0498267,1.2359756,1.4872483
2025-01-01 12:21:00,1.0497622,1.2360976,1.4877052
2025-01-01 12:22:00,1.0496987,1.2362216,1.4881644
2025-01-01 12:23:00,1.0496361,1.2363477,1.4886255
2025-01-01 12:24:00,1.0495744,1.236476,1.4890889
2025-01-01 12:25:00,1.0495136,1.2366062,1.4895542
2025-01-01 12:26:00,1.0494535,1.2367387,1.4900213
2025-01-01 12:27:00,1.0493942,1.236873,1.4904906
2025-01-01 12:28:00,1.0493357,1.2370093,1.4909616
2025-01-01 12:29:00,1.049278,1.2371476,1.4914346
2025-01-01 12:30:00,1.049221,1.2372876,1.4919093
2025-01-01 12:31:00,1.0491647,1.2374297,1.4923857
2025-01-01 12:32:00,1.049109,1.2375735,1.492864
2025-01-01 12:33:00,1.0490539,1.2377192,1.4933441
2025-01-01 12:34:00,1.0489995,1.2378666,1.4938257
2025-01-01 12:35:00,1.0489457,1.2380158,1.494309
2025-01-01 12:36:00,1.0488923,1.2381666,1.4947938
2025-01-01 12:37:00,1.0488394,1.2383192,1.4952801
2025-01-01 12:38:00,1.0487871,1.2384733,1.495768
2025-01-01 12:39:00,1.0487351,1.2386291,1.4962573
2025-01-01 12:40:00,1.0486838,1.2387865,1.4967481
2025-01-01 12:41:00,1.0486326,1.2389452,1.4972403
2025-01-01 12:42:00,1.0485818,1.2391057,1.4977337
2025-01-01 12:43:00,1.0485315,1.2392676,1.4982285
2025-01-01 12:44:00,1.0484816,1.2394309,1.4987248
2025-01-01 12:45:00,1.0484318,1.2395957,1.499222
2025-01-01 12:46:00,1.0483822,1.2397617,1.4997206
2025-01-01 12:47:00,1.0483328,1.2399291,1.5002202
2025-01-01 12:48:00,1.0482837,1.2400978,1.5007209
2025-01-01 12:49:00,1.0482347,1.2402678,1.5012227
2025-01-01 12:50:00,1.0481858,1.2404389,1.5017256
2025-01-01 12:51:00,1.0481371,1.2406113,1.5022293
2025-01-01 12:52:00,1.0480883,1.2407849,1.5027341
2025-01-01 12:53:00,1.0480397,1.2409595,1.5032398
2025-01-01 12:54:00,1.047991,1.2411354,1.5037463
2025-01-01 12:55:00,1.0479424,1.2413123,1.5042536
2025-01-01 12:56:00,1.0478936,1.2414901,1.5047618
2025-01-01 12:57:00,1.0478449,1.241669,1.5052706
2025-01-01 12:58:00,1.047796,1.241849,1.5057802
2025-01-01 12:59:00,1.0477469,1.2420297,1.5062904
2025-01-01 13:00:00,1.0476978,1.2422115,1.5068014
2025-01-01 13:01:00,1.0476483,1.242394,1.5073129
2025-01-01 13:02:00,1.0475987,1.2425774,1.5078249
2025-01-01 13:03:00,1.0475489,1.2427616,1.5083374
2025-01-01 13:04:00,1.0474987,1.2429465,1.5088505
2025-01-01 13:05:00,1.0474483,1.2431322,1.5093639
2025-01-01 13:06:00,1.0473975,1.2433187,1.5098777
2025-01-01 13:07:00,1.0473464,1.2435057,1.5103918
2025-01-01 13:08:00,1.0472949,1.2436935,1.5109063
2025-01-01 13:09:00,1.0472429,1.2438817,1.5114211
2025-01-01 13:10:00,1.0471904,1.2440706,1.5119362
2025-01-01 13:11:00,1.0471376,1.2442601,1.5124513
2025-01-01 13:12:00,1.0470842,1.24445,1.5129668
2025-01-01 13:13:00,1.0470303,1.2446405,1.5134822
2025-01-01 13:14:00,1.0469759,1.2448313,1.5139978
2025-01-01 13:15:00,1.0469208,1.2450225,1.5145134
2025-01-01 13:16:00,1.0468651,1.2452142,1.515029
2025-01-01 13:17:00,1.0468088,1.2454062,1.5155447
2025-01-01 13:18:00,1.0467519,1.2455986,1.5160601
2025-01-01 13:19:00,1.0466942,1.2457911,1.5165756
2025-01-01 13:20:00,1.0466359,1.245984,1.5170909
2025-01-01 13:21:00,1.0465767,1.2461771,1.517606
2025-01-01 13:22:00,1.0465169,1.2463703,1.5181209
2025-01-01 13:23:00,1.0464562,1.2465638,1.5186355
2025-01-01 13:24:00,1.0463947,1.2467574,1.5191499
2025-01-01 13:25:00,1.0463324,1.246951,1.5196639
2025-01-01 13:26:00,1.0462692,1.2471448,1.5201776
2025-01-01 13:27:00,1.0462052,1.2473387,1.5206909
2025-01-01 13:28:00,1.0461401,1.2475324,1.5212038
2025-01-01 13:29:00,1.0460742,1.2477262,1.5217161
2025-01-01 13:30:00,1.0460074,1.2479202,1.5222281
2025-01-01 13:31:00,1.0459396,1.2481139,1.5227395
2025-01-01 13:32:00,1.0458707,1.2483075,1.5232503
2025-01-01 13:33:00,1.0458007,1.248501,1.5237606
2025-01-01 13:34:00,1.0457298,1.2486942,1.52427
2025-01-01 13:35:00,1.0456576,1.2488874,1.524779
2025-01-01 13:36:00,1.0455844,1.2490803,1.5252872
2025-01-01 13:37:00,1.0455102,1.2492731,1.5257946
2025-01-01 13:38:00,1.0454347,1.2494655,1.5263013
2025-01-01 13:39:00,1.0453582,1.2496576,1.5268072
2025-01-01 13:40:00,1.0452803,1.2498494,1.5273123
2025-01-01 13:41:00,1.0452013,1.250041,1.5278164
2025-01-01 13:42:00,1.0451212,1.2502321,1.5283197
2025-01-01 13:43:00,1.0450397,1.2504228,1.5288221
2025-01-01 13:44:00,1.0449569,1.2506132,1.5293235
2025-01-01 13:45:00,1.0448729,1.250803,1.5298239
2025-01-01 13:46:00,1.0447875,1.2509924,1.5303233
2025-01-01 13:47:00,1.0447009,1.2511814,1.5308216
2025-01-01 13:48:00,1.0446129,1.2513698,1.5313189
2025-01-01 13:49:00,1.0445236,1.2515577,1.531815
2025-01-01 13:50:00,1.0444328,1.251745,1.5323101
2025-01-01 13:51:00,1.0443406,1.2519318,1.5328039
2025-01-01 13:52:00,1.0442472,1.2521179,1.5332966
2025-01-01 13:53:00,1.0441521,1.2523034,1.5337881
2025-01-01 13:54:00,1.0440557,1.2524883,1.5342783
2025-01-01 13:55:00,1.0439578,1.2526724,1.5347672
2025-01-01 13:56:00,1.0438584,1.2528559,1.5352548
2025-01-01 13:57:00,1.0437576,1.2530388,1.5357411
2025-01-01 13:58:00,1.0436552,1.2532208,1.536226
2025-01-01 13:59:00,1.0435513,1.2534021,1.5367095
2025-01-01 14:00:00,1.0434458,1.2535826,1.5371916
2025-01-01 14:01:00,1.0433389,1.2537624,1.5376724
2025-01-01 14:02:00,1.0432303,1.2539413,1.5381516
2025-01-01 14:03:00,1.0431201,1.2541194,1.5386294
2025-01-01 14:04:00,1.0430084,1.2542967,1.5391057
2025-01-01 14:05:00,1.0428951,1.2544731,1.5395803
2025-01-01 14:06:00,1.0427802,1.2546486,1.5400536
2025-01-01 14:07:00,1.0426636,1.2548232,1.5405252
2025-01-01 14:08:00,1.0425453,1.2549969,1.5409951
2025-01-01 14:09:00,1.0424255,1.2551696,1.5414636
2025-01-01 14:10:00,1.042304,1.2553415,1.5419303
2025-01-01 14:11:00,1.0421809,1.2555125,1.5423955
2025-01-01 14:12:00,1.0420561,1.2556823,1.542859
2025-01-01 14:13:00,1.0419295,1.2558513,1.5433207
2025-01-01 14:14:00,1.0418012,1.2560191,1.5437806
2025-01-01 14:15:00,1.0416713,1.256186,1.5442388
2025-01-01 14:16:00,1.0415397,1.2563517,1.5446954
2025-01-01 14:17:00,1.0414063,1.2565166,1.54515
2025-01-01 14:18:00,1.0412711,1.2566803,1.5456029
2025-01-01 14:19:00,1.0411344,1.256843,1.546054
2025-01-01 14:20:00,1.0409957,1.2570045,1.5465033
2025-01-01 14:21:00,1.0408554,1.257165,1.5469507
2025-01-01 14:22:00,1.0407133,1.2573243,1.5473962
2025-01-01 14:23:00,1.0405695,1.2574825,1.5478399
2025-01-01 14:24:00,1.040424,1.2576396,1.5482817
2025-01-01 14:25:00,1.0402766,1.2577957,1.5487214
2025-01-01 14:26:00,1.0401275,1.2579504,1.5491594
2025-01-01 14:27:00,1.0399766,1.2581042,1.5495955
2025-01-01 14:28:00,1.039824,1.2582567,1.5500294
2025-01-01 14:29:00,1.0396695,1.2584081,1.5504615
2025-01-01 14:30:00,1.0395133,1.2585582,1.5508915
2025-01-01 14:31:00,1.0393554,1.2587072,1.5513196
2025-01-01 14:32:00,1.0391957,1.258855,1.5517458
2025-01-01 14:33:00,1.0390341,1.2590016,1.5521698
2025-01-01 14:34:00,1.0388708,1.2591469,1.5525918
2025-01-01 14:35:00,1.0387057,1.2592912,1.5530119
2025-01-01 14:36:00,1.0385388,1.2594341,1.5534298
2025-01-01 14:37:00,1.0383703,1.2595758,1.5538456
2025-01-01 14:38:00,1.0381998,1.2597164,1.5542595
2025-01-01 14:39:00,1.0380276,1.2598557,1.5546712
2025-01-01 14:40:00,1.0378537,1.2599938,1.5550809
2025-01-01 14:41:00,1.037678,1.2601306,1.5554885
2025-01-01 14:42:00,1.0375005,1.2602662,1.5558939
2025-01-01 14:43:00,1.0373213,1.2604007,1.5562973
2025-01-01 14:44:00,1.0371404,1.2605337,1.5566986
2025-01-01 14:45:00,1.0369576,1.2606657,1.5570977
2025-01-01 14:46:00,1.0367732,1.2607963,1.5574946
2025-01-01 14:47:00,1.036587,1.2609258,1.5578896
2025-01-01 14:48:00,1.036399,1.2610539,1.5582823
2025-01-01 14:49:00,1.0362095,1.2611809,1.5586729
2025-01-01 14:50:00,1.036018,1.2613065,1.5590613
2025-01-01 14:51:00,1.035825,1.261431,1.5594476
2025-01-01 14:52:00,1.0356302,1.2615542,1.5598319
2025-01-01 14:53:00,1.0354338,1.2616763,1.5602138
2025-01-01 14:54:00,1.0352356,1.2617971,1.5605937
2025-01-01 14:55:00,1.0350358,1.2619166,1.5609714
2025-01-01 14:56:00,1.0348344,1.262035,1.561347
2025-01-01 14:57:00,1.0346315,1.2621522,1.5617205
2025-01-01 14:58:00,1.0344267,1.2622682,1.5620917
2025-01-01 14:59:00,1.0342203,1.2623829,1.5624608
2025-01-01 15:00:00,1.0340123,1.2624964,1.5628278
2025-01-01 15:01:00,1.0338027,1.2626088,1.5631925
2025-01-01 15:02:00,1.0335916,1.2627199,1.5635551
2025-01-01 15:03:00,1.0333788,1.2628299,1.5639156
2025-01-01 15:04:00,1.0331645,1.2629386,1.564274
2025-01-01 15:05:00,1.0329486,1.2630463,1.5646302
2025-01-01 15:06:00,1.0327313,1.2631527,1.5649842
2025-01-01 15:07:00,1.0325123,1.2632581,1.5653361
2025-01-01 15:08:00,1.0322919,1.2633623,1.5656859
2025-01-01 15:09:00,1.0320699,1.2634653,1.5660336
2025-01-01 15:10:00,1.0318465,1.2635672,1.5663791
