TIME,R_001_v000
2025-01-01 12:21:00,1.0750763
2025-01-01 12:22:00,1.0749847
2025-01-01 12:23:00,1.0748912
2025-01-01 12:24:00,1.0747961
2025-01-01 12:25:00,1.0746994
2025-01-01 12:26:00,1.0746009
2025-01-01 12:27:00,1.0745006
2025-01-01 12:28:00,1.0743986
2025-01-01 12:29:00,1.0742948
2025-01-01 12:30:00,1.0741892
2025-01-01 12:31:00,1.0740818
2025-01-01 12:32:00,1.0739726
2025-01-01 12:33:00,1.0738615
2025-01-01 12:34:00,1.0737486
2025-01-01 12:35:00,1.0736338
2025-01-01 12:36:00,1.0735171
2025-01-01 12:37:00,1.0733984
2025-01-01 12:38:00,1.0732777
2025-01-01 12:39:00,1.0731553
2025-01-01 12:40:00,1.0730307
2025-01-01 12:41:00,1.0729042
2025-01-01 12:42:00,1.0727758
2025-01-01 12:43:00,1.0726453
2025-01-01 12:44:00,1.0725129
2025-01-01 12:45:00,1.0723784
2025-01-01 12:46:00,1.0722418
2025-01-01 12:47:00,1.0721033
2025-01-01 12:48:00,1.0719626
2025-01-01 12:49:00,1.0718199
2025-01-01 12:50:00,1.071675
2025-01-01 12:51:00,1.0715281
2025-01-01 12:52:00,1.0713791
2025-01-01 12:53:00,1.0712278
2025-01-01 12:54:00,1.0710745
2025-01-01 12:55:00,1.0709192
2025-01-01 12:56:00,1.0707614
2025-01-01 12:57:00,1.0706017
2025-01-01 12:58:00,1.0704399
2025-01-01 12:59:00,1.0702759
2025-01-01 13:00:00,1.0701096
2025-01-01 13:01:00,1.0699412
2025-01-01 13:02:00,1.0697706
2025-01-01 13:03:00,1.0695977
2025-01-01 13:04:00,1.0694227
2025-01-01 13:05:00,1.0692456
2025-01-01 13:06:00,1.069066
2025-01-01 13:07:00,1.0688845
2025-01-01 13:08:00,1.0687007
2025-01-01 13:09:00,1.0685146
2025-01-01 13:10:00,1.0683264
2025-01-01 13:11:00,1.0681359
2025-01-01 13:12:00,1.0679431
2025-01-01 13:13:00,1.0677482
2025-01-01 13:14:00,1.067551
2025-01-01 13:15:00,1.0673517
2025-01-01 13:16:00,1.06715
2025-01-01 13:17:00,1.0669463
2025-01-01 13:18:00,1.0667403
2025-01-01 13:19:00,1.0665319
2025-01-01 13:20:00,1.0663215
2025-01-01 13:21:00,1.0661088
2025-01-01 13:22:00,1.0658938
2025-01-01 13:23:00,1.0656767
2025-01-01 13:24:00,1.0654575
2025-01-01 13:25:00,1.065236
2025-01-01 13:26:00,1.0650121
2025-01-01 13:27:00,1.0647863
2025-01-01 13:28:00,1.0645583
2025-01-01 13:29:00,1.0643278
2025-01-01 13:30:00,1.0640955
2025-01-01 13:31:00,1.0638609
2025-01-01 13:32:00,1.0636241
2025-01-01 13:33:00,1.0633852
2025-01-01 13:34:00,1.0631443
2025-01-01 13:35:00,1.062901
2025-01-01 13:36:00,1.0626558
2025-01-01 13:37:00,1.0624084
2025-01-01 13:38:00,1.062159
2025-01-01 13:39:00,1.0619074
2025-01-01 13:40:00,1.0616537
2025-01-01 13:41:00,1.061398
2025-01-01 13:42:00,1.0611403
2025-01-01 13:43:00,1.0608805
2025-01-01 13:44:00,1.0606186
2025-01-01 13:45:00,1.0603548
2025-01-01 13:46:00,1.060089
2025-01-01 13:47:00,1.0598212
2025-01-01 13:48:00,1.0595514
2025-01-01 13:49:00,1.0592797
2025-01-01 13:50:00,1.059006
2025-01-01 13:51:00,1.0587305
2025-01-01 13:52:00,1.0584528
2025-01-01 13:53:00,1.0581735
2025-01-01 13:54:00,1.0578923
2025-01-01 13:55:00,1.0576092
2025-01-01 13:56:00,1.0573243
2025-01-01 13:57:00,1.0570376
2025-01-01 13:58:00,1.056749
2025-01-01 13:59:00,1.0564587
2025-01-01 14:00:00,1.0561666
2025-01-01 14:01:00,1.0558728
2025-01-01 14:02:00,1.0555773
2025-01-01 14:03:00,1.0552802
2025-01-01 14:04:00,1.0549814
2025-01-01 14:05:00,1.0546807
2025-01-01 14:06:00,1.0543786
2025-01-01 14:07:00,1.054075
2025-01-01 14:08:00,1.0537696
2025-01-01 14:09:00,1.0534627
2025-01-01 14:10:00,1.0531543
2025-01-01 14:11:00,1.0528444
2025-01-01 14:12:00,1.052533
2025-01-01 14:13:00,1.0522202
2025-01-01 14:14:00,1.051906
2025-01-01 14:15:00,1.0515903
2025-01-01 14:16:00,1.0512733
2025-01-01 14:17:00,1.0509549
2025-01-01 14:18:00,1.0506352
2025-01-01 14:19:00,1.0503142
2025-01-01 14:20:00,1.049992
2025-01-01 14:21:00,1.0496684
2025-01-01 14:22:00,1.0493437
2025-01-01 14:23:00,1.0490179
2025-01-01 14:24:00,1.0486908
2025-01-01 14:25:00,1.0483627
2025-01-01 14:26:00,1.0480335
2025-01-01 14:27:00,1.047703
2025-01-01 14:28:00,1.0473717
2025-01-01 14:29:00,1.0470395
2025-01-01 14:30:00,1.0467062
2025-01-01 14:31:00,1.0463719
2025-01-01 14:32:00,1.0460368
2025-01-01 14:33:00,1.0457008
2025-01-01 14:34:00,1.0453639
2025-01-01 14:35:00,1.0450263
2025-01-01 14:36:00,1.0446879
2025-01-01 14:37:00,1.0443486
2025-01-01 14:38:00,1.0440089
2025-01-01 14:39:00,1.0436683
2025-01-01 14:40:00,1.0433271
2025-01-01 14:41:00,1.0429853
2025-01-01 14:42:00,1.042643
2025-01-01 14:43:00,1.0423001
2025-01-01 14:44:00,1.0419567
2025-01-01 14:45:00,1.0416129
2025-01-01 14:46:00,1.0412686
2025-01-01 14:47:00,1.0409238
2025-01-01 14:48:00,1.0405788
2025-01-01 14:49:00,1.0402336
2025-01-01 14:50:00,1.0398879
2025-01-01 14:51:00,1.039542
2025-01-01 14:52:00,1.039196
2025-01-01 14:53:00,1.0388496
2025-01-01 14:54:00,1.0385033
2025-01-01 14:55:00,1.0381569
2025-01-01 14:56:00,1.0378103
2025-01-01 14:57:00,1.0374637
2025-01-01 14:58:00,1.0371171
2025-01-01 14:59:00,1.0367707
2025-01-01 15:00:00,1.0364242
2025-01-01 15:01:00,1.036078
2025-01-01 15:02:00,1.0357319
2025-01-01 15:03:00,1.0353858
2025-01-01 15:04:00,1.0350403
2025-01-01 15:05:00,1.0346949
2025-01-01 15:06:00,1.0343499
2025-01-01 15:07:00,1.0340052
2025-01-01 15:08:00,1.033661
2025-01-01 15:09:00,1.0333172
2025-01-01 15:10:00,1.0329738
2025-01-01 15:11:00,1.0326309
2025-01-01 15:12:00,1.0322888
2025-01-01 15:13:00,1.031947
2025-01-01 15:14:00,1.031606
2025-01-01 15:15:00,1.0312657
2025-01-01 15:16:00,1.030926
2025-01-01 15:17:00,1.0305872
2025-01-01 15:18:00,1.0302492
2025-01-01 15:19:00,1.029912
2025-01-01 15:20:00,1.0295756
2025-01-01 15:21:00,1.0292403
2025-01-01 15:22:00,1.0289059
2025-01-01 15:23:00,1.0285723
2025-01-01 15:24:00,1.02824
2025-01-01 15:25:00,1.0279087
2025-01-01 15:26:00,1.0275784
2025-01-01 15:27:00,1.0272495
2025-01-01 15:28:00,1.0269216
2025-01-01 15:29:00,1.0265951
2025-01-01 15:30:00,1.0262697
2025-01-01 15:31:00,1.0259458
2025-01-01 15:32:00,1.0256232
2025-01-01 15:33:00,1.0253019
2025-01-01 15:34:00,1.0249822
2025-01-01 15:35:00,1.0246639
2025-01-01 15:36:00,1.0243471
2025-01-01 15:37:00,1.0240319
2025-01-01 15:38:00,1.0237184
2025-01-01 15:39:00,1.0234064
2025-01-01 15:40:00,1.0230961
2025-01-01 15:41:00,1.0227876
2025-01-01 15:42:00,1.0224807
2025-01-01 15:43:00,1.0221758
2025-01-01 15:44:00,1.0218726
2025-01-01 15:45:00,1.0215715
2025-01-01 15:46:00,1.0212721
2025-01-01 15:47:00,1.0209746
2025-01-01 15:48:00,1.0206792
2025-01-01 15:49:00,1.0203859
2025-01-01 15:50:00,1.0200946
2025-01-01 15:51:00,1.0198054
2025-01-01 15:52:00,1.0195183
2025-01-01 15:53:00,1.0192335
2025-01-01 15:54:00,1.0189508
2025-01-01 15:55:00,1.0186706
2025-01-01 15:56:00,1.0183923
2025-01-01 15:57:00,1.0181166
2025-01-01 15:58:00,1.0178432
2025-01-01 15:59:00,1.0175722
2025-01-01 16:00:00,1.0173037
2025-01-01 16:01:00,1.0170377
2025-01-01 16:02:00,1.016774
2025-01-01 16:03:00,1.0165131
2025-01-01 16:04:00,1.0162548
2025-01-01 16:05:00,1.0159988
2025-01-01 16:06:00,1.0157458
2025-01-01 16:07:00,1.0154954
2025-01-01 16:08:00,1.0152476
2025-01-01 16:09:00,1.0150027
2025-01-01 16:10:00,1.0147605
2025-01-01 16:11:00,1.0145212
2025-01-01 16:12:00,1.0142847
2025-01-01 16:13:00,1.0140512
2025-01-01 16:14:00,1.0138205
2025-01-01 16:15:00,1.0135927
2025-01-01 16:16:00,1.0133681
2025-01-01 16:17:00,1.0131464
2025-01-01 16:18:00,1.0129278
2025-01-01 16:19:00,1.0127122
2025-01-01 16:20:00,1.0124998
2025-01-01 16:21:00,1.0122906
2025-01-01 16:22:00,1.0120845
2025-01-01 16:23:00,1.0118816
2025-01-01 16:24:00,1.0116819
2025-01-01 16:25:00,1.0114855
2025-01-01 16:26:00,1.0112925
2025-01-01 16:27:00,1.0111027
2025-01-01 16:28:00,1.0109162
2025-01-01 16:29:00,1.0107332
2025-01-01 16:30:00,1.0105536
2025-01-01 16:31:00,1.0103773
2025-01-01 16:32:00,1.0102047
2025-01-01 16:33:00,1.0100355
2025-01-01 16:34:00,1.0098697
2025-01-01 16:35:00,1.0097075
2025-01-01 16:36:00,1.0095489
2025-01-01 16:37:00,1.0093939
2025-01-01 16:38:00,1.0092424
2025-01-01 16:39:00,1.0090946
2025-01-01 16:40:00,1.0089506
2025-01-01 16:41:00,1.00881
2025-01-01 16:42:00,1.0086733
2025-01-01 16:43:00,1.0085404
2025-01-01 16:44:00,1.0084112
2025-01-01 16:45:00,1.0082856
2025-01-01 16:46:00,1.0081639
2025-01-01 16:47:00,1.0080462
2025-01-01 16:48:00,1.0079321
2025-01-01 16:49:00,1.0078219
2025-01-01 16:50:00,1.0077156
2025-01-01 16:51:00,1.0076132
2025-01-01 16:52:00,1.0075147
2025-01-01 16:53:00,1.0074202
2025-01-01 16:54:00,1.0073295
2025-01-01 16:55:00,1.0072428
2025-01-01 16:56:00,1.0071602
2025-01-01 16:57:00,1.0070815
2025-01-01 16:58:00,1.0070069
2025-01-01 16:59:00,1.0069363
2025-01-01 17:00:00,1.0068697
2025-01-01 17:01:00,1.0068071
2025-01-01 17:02:00,1.0067487
2025-01-01 17:03:00,1.0066943
2025-01-01 17:04:00,1.006644
2025-01-01 17:05:00,1.0065979
2025-01-01 17:06:00,1.0065558
2025-01-01 17:07:00,1.0065179
2025-01-01 17:08:00,1.0064842
2025-01-01 17:09:00,1.0064546
2025-01-01 17:10:00,1.0064292
2025-01-01 17:11:00,1.0064079
2025-01-01 17:12:00,1.0063908
2025-01-01 17:13:00,1.0063779
2025-01-01 17:14:00,1.0063691
2025-01-01 17:15:00,1.0063647
2025-01-01 17:16:00,1.0063645
2025-01-01 17:17:00,1.0063684
2025-01-01 17:18:00,1.0063766
2025-01-01 17:19:00,1.006389
2025-01-01 17:20:00,1.0064056
2025-01-01 17:21:00,1.0064266
2025-01-01 17:22:00,1.0064517
2025-01-01 17:23:00,1.006481
2025-01-01 17:24:00,1.0065147
2025-01-01 17:25:00,1.0065527
2025-01-01 17:26:00,1.0065949
2025-01-01 17:27:00,1.0066411
2025-01-01 17:28:00,1.0066919
2025-01-01 17:29:00,1.0067469
2025-01-01 17:30:00,1.006806
2025-01-01 17:31:00,1.0068696
2025-01-01 17:32:00,1.0069373
2025-01-01 17:33:00,1.0070093
2025-01-01 17:34:00,1.0070854
2025-01-01 17:35:00,1.007166
2025-01-01 17:36:00,1.0072508
2025-01-01 17:37:00,1.0073397
2025-01-01 17:38:00,1.007433
2025-01-01 17:39:00,1.0075306
2025-01-01 17:40:00,1.0076321
2025-01-01 17:41:00,1.0077381
2025-01-01 17:42:00,1.0078484
2025-01-01 17:43:00,1.0079627
2025-01-01 17:44:00,1.0080813
2025-01-01 17:45:00,1.0082041
2025-01-01 17:46:00,1.0083311
2025-01-01 17:47:00,1.0084623
2025-01-01 17:48:00,1.0085977
2025-01-01 17:49:00,1.0087373
2025-01-01 17:50:00,1.0088809
2025-01-01 17:51:00,1.0090288
2025-01-01 17:52:00,1.0091808
2025-01-01 17:53:00,1.0093368
2025-01-01 17:54:00,1.009497
2025-01-01 17:55:00,1.0096614
2025-01-01 17:56:00,1.0098298
2025-01-01 17:57:00,1.0100023
2025-01-01 17:58:00,1.0101788
2025-01-01 17:59:00,1.0103595
2025-01-01 18:00:00,1.0105441
2025-01-01 18:01:00,1.0107328
2025-01-01 18:02:00,1.0109254
2025-01-01 18:03:00,1.011122
2025-01-01 18:04:00,1.0113226
2025-01-01 18:05:00,1.0115273
2025-01-01 18:06:00,1.0117357
2025-01-01 18:07:00,1.0119482
2025-01-01 18:08:00,1.0121646
2025-01-01 18:09:00,1.0123847
2025-01-01 18:10:00,1.0126088
2025-01-01 18:11:00,1.0128367
2025-01-01 18:12:00,1.0130684
2025-01-01 18:13:00,1.013304
2025-01-01 18:14:00,1.0135434
2025-01-01 18:15:00,1.0137866
2025-01-01 18:16:00,1.0140333
2025-01-01 18:17:00,1.0142839
2025-01-01 18:18:00,1.0145382
2025-01-01 18:19:00,1.014796
2025-01-01 18:20:00,1.0150577
2025-01-01 18:21:00,1.0153229
2025-01-01 18:22:00,1.0155916
2025-01-01 18:23:00,1.0158641
2025-01-01 18:24:00,1.0161401
2025-01-01 18:25:00,1.0164196
2025-01-01 18:26:00,1.0167025
2025-01-01 18:27:00,1.016989
2025-01-01 18:28:00,1.0172789
2025-01-01 18:29:00,1.0175722
2025-01-01 18:30:00,1.017869
2025-01-01 18:31:00,1.0181692
2025-01-01 18:32:00,1.0184724
2025-01-01 18:33:00,1.0187793
2025-01-01 18:34:00,1.0190893
2025-01-01 18:35:00,1.0194026
2025-01-01 18:36:00,1.0197192
2025-01-01 18:37:00,1.020039
2025-01-01 18:38:00,1.0203619
2025-01-01 18:39:00,1.0206879
2025-01-01 18:40:00,1.0210171
2025-01-01 18:41:00,1.0213494
2025-01-01 18:42:00,1.0216846
2025-01-01 18:43:00,1.022023
2025-01-01 18:44:00,1.0223643
2025-01-01 18:45:00,1.0227084
2025-01-01 18:46:00,1.0230557
2025-01-01 18:47:00,1.0234058
2025-01-01 18:48:00,1.0237588
2025-01-01 18:49:00,1.0241144
2025-01-01 18:50:00,1.024473
2025-01-01 18:51:00,1.0248344
2025-01-01 18:52:00,1.0251982
2025-01-01 18:53:00,1.025565
2025-01-01 18:54:00,1.0259345
2025-01-01 18:55:00,1.0263064
2025-01-01 18:56:00,1.026681
2025-01-01 18:57:00,1.0270581
2025-01-01 18:58:00,1.0274378
2025-01-01 18:59:00,1.02782
2025-01-01 19:00:00,1.0282046
2025-01-01 19:01:00,1.0285915
2025-01-01 19:02:00,1.028981
2025-01-01 19:03:00,1.0293727
2025-01-01 19:04:00,1.0297668
2025-01-01 19:05:00,1.0301629
2025-01-01 19:06:00,1.0305616
2025-01-01 19:07:00,1.0309623
2025-01-01 19:08:00,1.0313652
2025-01-01 19:09:00,1.0317702
2025-01-01 19:10:00,1.0321773
2025-01-01 19:11:00,1.0325863
2025-01-01 19:12:00,1.0329976
2025-01-01 19:13:00,1.0334108
2025-01-01 19:14:00,1.0338259
2025-01-01 19:15:00,1.0342427
2025-01-01 19:16:00,1.0346617
2025-01-01 19:17:00,1.0350822
2025-01-01 19:18:00,1.0355047
2025-01-01 19:19:00,1.0359288
2025-01-01 19:20:00,1.0363548
2025-01-01 19:21:00,1.0367823
2025-01-01 19:22:00,1.0372115
2025-01-01 19:23:00,1.0376424
2025-01-01 19:24:00,1.0380746
2025-01-01 19:25:00,1.0385085
2025-01-01 19:26:00,1.0389439
2025-01-01 19:27:00,1.0393806
2025-01-01 19:28:00,1.0398189
2025-01-01 19:29:00,1.0402584
2025-01-01 19:30:00,1.0406994
2025-01-01 19:31:00,1.0411414
2025-01-01 19:32:00,1.0415848
2025-01-01 19:33:00,1.0420295
2025-01-01 19:34:00,1.0424752
2025-01-01 19:35:00,1.0429223
2025-01-01 19:36:00,1.0433702
2025-01-01 19:37:00,1.0438193
2025-01-01 19:38:00,1.0442693
2025-01-01 19:39:00,1.0447204
2025-01-01 19:40:00,1.0451725
2025-01-01 19:41:00,1.0456253
2025-01-01 19:42:00,1.0460792
2025-01-01 19:43:00,1.0465338
2025-01-01 19:44:00,1.0469891
2025-01-01 19:45:00,1.0474453
2025-01-01 19:46:00,1.0479021
2025-01-01 19:47:00,1.0483596
2025-01-01 19:48:00,1.0488178
2025-01-01 19:49:00,1.0492766
2025-01-01 19:50:00,1.0497358
2025-01-01 19:51:00,1.0501957
2025-01-01 19:52:00,1.0506561
2025-01-01 19:53:00,1.0511168
2025-01-01 19:54:00,1.0515779
2025-01-01 19:55:00,1.0520395
2025-01-01 19:56:00,1.0525014
2025-01-01 19:57:00,1.0529635
2025-01-01 19:58:00,1.053426
2025-01-01 19:59:00,1.0538888
2025-01-01 20:00:00,1.0543516
2025-01-01 20:01:00,1.0548146
2025-01-01 20:02:00,1.0552778
2025-01-01 20:03:00,1.0557411
2025-01-01 20:04:00,1.0562042
2025-01-01 20:05:00,1.0566676
2025-01-01 20:06:00,1.0571308
2025-01-01 20:07:00,1.057594
2025-01-01 20:08:00,1.0580571
2025-01-01 20:09:00,1.0585202
2025-01-01 20:10:00,1.0589828
2025-01-01 20:11:00,1.0594455
2025-01-01 20:12:00,1.0599079
2025-01-01 20:13:00,1.06037
2025-01-01 20:14:00,1.0608319
2025-01-01 20:15:00,1.0612935
2025-01-01 20:16:00,1.0617545
2025-01-01 20:17:00,1.0622153
2025-01-01 20:18:00,1.0626756
2025-01-01 20:19:00,1.0631355
2025-01-01 20:20:00,1.0635948
2025-01-01 20:21:00,1.0640538
2025-01-01 20:22:00,1.064512
2025-01-01 20:23:00,1.0649697
2025-01-01 20:24:00,1.0654268
2025-01-01 20:25:00,1.0658833
2025-01-01 20:26:00,1.066339
2025-01-01 20:27:00,1.0667942
2025-01-01 20:28:00,1.0672485
2025-01-01 20:29:00,1.067702
2025-01-01 20:30:00,1.0681547
2025-01-01 20:31:00,1.0686067
2025-01-01 20:32:00,1.069058
2025-01-01 20:33:00,1.069508
2025-01-01 20:34:00,1.0699574
2025-01-01 20:35:00,1.0704058
2025-01-01 20:36:00,1.0708531
2025-01-01 20:37:00,1.0712996
2025-01-01 20:38:00,1.071745
2025-01-01 20:39:00,1.0721893
2025-01-01 20:40:00,1.0726327
2025-01-01 20:41:00,1.0730749
2025-01-01 20:42:00,1.073516
2025-01-01 20:43:00,1.073956
2025-01-01 20:44:00,1.074395
2025-01-01 20:45:00,1.0748326
2025-01-01 20:46:00,1.075269
2025-01-01 20:47:00,1.0757042
2025-01-01 20:48:00,1.0761381
2025-01-01 20:49:00,1.0765707
2025-01-01 20:50:00,1.0770022
2025-01-01 20:51:00,1.0774323
2025-01-01 20:52:00,1.0778608
2025-01-01 20:53:00,1.0782882
2025-01-01 20:54:00,1.0787143
2025-01-01 20:55:00,1.0791389
2025-01-01 20:56:00,1.079562
2025-01-01 20:57:00,1.0799837
2025-01-01 20:58:00,1.0804039
2025-01-01 20:59:00,1.0808226
2025-01-01 21:00:00,1.0812399
2025-01-01 21:01:00,1.0816557
2025-01-01 21:02:00,1.08207
2025-01-01 21:03:00,1.0824827
2025-01-01 21:04:00,1.0828938
2025-01-01 21:05:00,1.0833033
2025-01-01 21:06:00,1.0837114
2025-01-01 21:07:00,1.0841179
2025-01-01 21:08:00,1.0845226
2025-01-01 21:09:00,1.0849257
2025-01-01 21:10:00,1.0853273
2025-01-01 21:11:00,1.0857271
2025-01-01 21:12:00,1.0861251
2025-01-01 21:13:00,1.0865216
2025-01-01 21:14:00,1.0869166
2025-01-01 21:15:00,1.0873095
2025-01-01 21:16:00,1.0877008
2025-01-01 21:17:00,1.0880905
2025-01-01 21:18:00,1.0884786
2025-01-01 21:19:00,1.0888646
2025-01-01 21:20:00,1.089249
2025-01-01 21:21:00,1.0896318
2025-01-01 21:22:00,1.0900126
2025-01-01 21:23:00,1.0903916
2025-01-01 21:24:00,1.090769
2025-01-01 21:25:00,1.0911444
2025-01-01 21:26:00,1.0915183
2025-01-01 21:27:00,1.0918902
2025-01-01 21:28:00,1.0922602
2025-01-01 21:29:00,1.0926286
2025-01-01 21:30:00,1.092995
2025-01-01 21:31:00,1.0933597
2025-01-01 21:32:00,1.0937226
2025-01-01 21:33:00,1.0940837
2025-01-01 21:34:00,1.0944428
2025-01-01 21:35:00,1.0948001
2025-01-01 21:36:00,1.0951557
2025-01-01 21:37:00,1.0955094
2025-01-01 21:38:00,1.0958612
2025-01-01 21:39:00,1.0962113
2025-01-01 21:40:00,1.0965595
2025-01-01 21:41:00,1.0969057
2025-01-01 21:42:00,1.0972503
2025-01-01 21:43:00,1.0975931
2025-01-01 21:44:00,1.0979339
2025-01-01 21:45:00,1.0982729
2025-01-01 21:46:00,1.0986102
2025-01-01 21:47:00,1.0989455
2025-01-01 21:48:00,1.099279
2025-01-01 21:49:00,1.0996108
2025-01-01 21:50:00,1.0999408
2025-01-01 21:51:00,1.1002688
2025-01-01 21:52:00,1.1005952
2025-01-01 21:53:00,1.1009198
2025-01-01 21:54:00,1.1012425
2025-01-01 21:55:00,1.1015636
2025-01-01 21:56:00,1.1018828
2025-01-01 21:57:00,1.1022003
2025-01-01 21:58:00,1.1025159
2025-01-01 21:59:00,1.1028299
2025-01-01 22:00:00,1.1031421
2025-01-01 22:01:00,1.1034526
2025-01-01 22:02:00,1.1037614
2025-01-01 22:03:00,1.1040685
2025-01-01 22:04:00,1.1043738
2025-01-01 22:05:00,1.1046776
2025-01-01 22:06:00,1.1049795
2025-01-01 22:07:00,1.1052799
2025-01-01 22:08:00,1.1055785
2025-01-01 22:09:00,1.1058756
2025-01-01 22:10:00,1.1061711
2025-01-01 22:11:00,1.1064649
2025-01-01 22:12:00,1.106757
2025-01-01 22:13:00,1.1070478
2025-01-01 22:14:00,1.1073368
2025-01-01 22:15:00,1.1076243
2025-01-01 22:16:00,1.1079103
2025-01-01 22:17:00,1.1081946
2025-01-01 22:18:00,1.1084776
2025-01-01 22:19:00,1.108759
2025-01-01 22:20:00,1.109039
2025-01-01 22:21:00,1.1093175
2025-01-01 22:22:00,1.1095946
2025-01-01 22:23:00,1.1098702
2025-01-01 22:24:00,1.1101445
2025-01-01 22:25:00,1.1104174
2025-01-01 22:26:00,1.1106888
2025-01-01 22:27:00,1.1109589
2025-01-01 22:28:00,1.1112278
2025-01-01 22:29:00,1.1114953
2025-01-01 22:30:00,1.1117615
2025-01-01 22:31:00,1.1120263
2025-01-01 22:32:00,1.11229
2025-01-01 22:33:00,1.1125526
2025-01-01 22:34:00,1.1128137
2025-01-01 22:35:00,1.1130738
2025-01-01 22:36:00,1.1133329
2025-01-01 22:37:00,1.1135905
2025-01-01 22:38:00,1.1138471
2025-01-01 22:39:00,1.1141027
2025-01-01 22:40:00,1.1143571
2025-01-01 22:41:00,1.1146106
2025-01-01 22:42:00,1.114863
2025-01-01 22:43:00,1.1151143
2025-01-01 22:44:00,1.1153648
2025-01-01 22:45:00,1.1156143
2025-01-01 22:46:00,1.1158627
2025-01-01 22:47:00,1.1161104
2025-01-01 22:48:00,1.1163572
2025-01-01 22:49:00,1.1166031
2025-01-01 22:50:00,1.1168481
2025-01-01 22:51:00,1.1170924
2025-01-01 22:52:00,1.1173359
2025-01-01 22:53:00,1.1175785
2025-01-01 22:54:00,1.1178206
2025-01-01 22:55:00,1.1180619
2025-01-01 22:56:00,1.1183025
2025-01-01 22:57:00,1.1185426
2025-01-01 22:58:00,1.1187819
2025-01-01 22:59:00,1.1190207
2025-01-01 23:00:00,1.1192588
2025-01-01 23:01:00,1.1194965
2025-01-01 23:02:00,1.1197337
2025-01-01 23:03:00,1.1199703
2025-01-01 23:04:00,1.1202066
2025-01-01 23:05:00,1.1204424
2025-01-01 23:06:00,1.1206777
2025-01-01 23:07:00,1.1209127
2025-01-01 23:08:00,1.1211474
2025-01-01 23:09:00,1.1213818
2025-01-01 23:10:00,1.1216158
2025-01-01 23:11:00,1.1218497
2025-01-01 23:12:00,1.1220832
2025-01-01 23:13:00,1.1223166
2025-01-01 23:14:00,1.1225499
2025-01-01 23:15:00,1.122783
2025-01-01 23:16:00,1.1230159
2025-01-01 23:17:00,1.1232488
2025-01-01 23:18:00,1.1234816
2025-01-01 23:19:00,1.1237143
2025-01-01 23:20:00,1.1239473
2025-01-01 23:21:00,1.1241801
2025-01-01 23:22:00,1.124413
2025-01-01 23:23:00,1.124646
2025-01-01 23:24:00,1.1248791
2025-01-01 23:25:00,1.1251124
2025-01-01 23:26:00,1.1253458
2025-01-01 23:27:00,1.1255795
2025-01-01 23:28:00,1.1258134
2025-01-01 23:29:00,1.1260475
2025-01-01 23:30:00,1.126282
2025-01-01 23:31:00,1.1265168
2025-01-01 23:32:00,1.1267519
2025-01-01 23:33:00,1.1269875
2025-01-01 23:34:00,1.1272235
2025-01-01 23:35:00,1.1274598
2025-01-01 23:36:00,1.1276968
2025-01-01 23:37:00,1.1279341
2025-01-01 23:38:00,1.1281719
2025-01-01 23:39:00,1.1284105
2025-01-01 23:40:00,1.1286496
2025-01-01 23:41:00,1.1288893
2025-01-01 23:42:00,1.1291295
2025-01-01 23:43:00,1.1293706
2025-01-01 23:44:00,1.1296123
2025-01-01 23:45:00,1.1298547
2025-01-01 23:46:00,1.1300979
2025-01-01 23:47:00,1.130342
2025-01-01 23:48:00,1.1305869
2025-01-01 23:49:00,1.1308324
2025-01-01 23:50:00,1.131079
2025-01-01 23:51:00,1.1313264
2025-01-01 23:52:00,1.1315747
2025-01-01 23:53:00,1.1318241
2025-01-01 23:54:00,1.1320745
2025-01-01 23:55:00,1.1323256
2025-01-01 23:56:00,1.132578
2025-01-01 23:57:00,1.1328316
2025-01-01 23:58:00,1.133086
2025-01-01 23:59:00,1.1333417
