TIME,C_001_v000,C_001_v001,C_001_v002
2025-01-01 07:35:00,1.1159253,1.3052274,1.4829646
2025-01-01 07:36:00,1.1156732,1.3047708,1.4826212
2025-01-01 07:37:00,1.1154197,1.3043143,1.4822792
2025-01-01 07:38:00,1.1151655,1.3038579,1.4819387
2025-01-01 07:39:00,1.1149101,1.3034017,1.4815997
2025-01-01 07:40:00,1.1146536,1.3029456,1.4812622
2025-01-01 07:41:00,1.1143963,1.3024899,1.4809265
2025-01-01 07:42:00,1.1141382,1.3020344,1.4805924
2025-01-01 07:43:00,1.1138791,1.301579,1.4802598
2025-01-01 07:44:00,1.1136192,1.3011242,1.4799291
2025-01-01 07:45:00,1.1133586,1.3006698,1.4796001
2025-01-01 07:46:00,1.1130971,1.3002158,1.4792728
2025-01-01 07:47:00,1.1128349,1.2997624,1.4789476
2025-01-01 07:48:00,1.1125722,1.2993095,1.4786242
2025-01-01 07:49:00,1.1123087,1.298857,1.4783026
2025-01-01 07:50:00,1.1120447,1.2984053,1.477983
2025-01-01 07:51:00,1.1117802,1.2979541,1.4776655
2025-01-01 07:52:00,1.111515,1.2975037,1.47735
2025-01-01 07:53:00,1.1112493,1.2970539,1.4770365
2025-01-01 07:54:00,1.1109834,1.2966051,1.4767252
2025-01-01 07:55:00,1.1107169,1.2961571,1.476416
2025-01-01 07:56:00,1.11045,1.2957097,1.4761089
2025-01-01 07:57:00,1.1101829,1.2952634,1.4758042
2025-01-01 07:58:00,1.1099155,1.2948182,1.4755018
2025-01-01 07:59:00,1.1096476,1.2943736,1.4752015
2025-01-01 08:00:00,1.1093796,1.2939303,1.4749037
2025-01-01 08:01:00,1.1091115,1.293488,1.4746082
2025-01-01 08:02:00,1.1088433,1.2930467,1.4743152
2025-01-01 08:03:00,1.1085747,1.2926066,1.4740245
2025-01-01 08:04:00,1.1083063,1.2921677,1.4737364
2025-01-01 08:05:00,1.1080378,1.29173,1.4734508
2025-01-01 08:06:00,1.1077691,1.2912935,1.4731677
2025-01-01 08:07:00,1.1075007,1.2908584,1.4728873
2025-01-01 08:08:00,1.1072322,1.2904246,1.4726095
2025-01-01 08:09:00,1.1069638,1.2899921,1.4723343
2025-01-01 08:10:00,1.1066955,1.289561,1.4720618
2025-01-01 08:11:00,1.1064274,1.2891314,1.4717921
2025-01-01 08:12:00,1.1061594,1.2887032,1.471525
2025-01-01 08:13:00,1.1058917,1.2882767,1.4712609
2025-01-01 08:14:00,1.1056244,1.2878517,1.4709996
2025-01-01 08:15:00,1.1053573,1.2874283,1.4707412
2025-01-01 08:16:00,1.1050904,1.2870063,1.4704854
2025-01-01 08:17:00,1.1048241,1.2865862,1.4702328
2025-01-01 08:18:00,1.104558,1.2861677,1.4699832
2025-01-01 08:19:00,1.1042924,1.2857509,1.4697365
2025-01-01 08:20:00,1.1040273,1.2853359,1.4694929
2025-01-01 08:21:00,1.1037626,1.2849228,1.4692523
2025-01-01 08:22:00,1.1034983,1.2845113,1.4690148
2025-01-01 08:23:00,1.1032349,1.284102,1.4687804
2025-01-01 08:24:00,1.1029719,1.2836944,1.4685491
2025-01-01 08:25:00,1.1027094,1.2832887,1.4683211
2025-01-01 08:26:00,1.1024477,1.2828851,1.4680963
2025-01-01 08:27:00,1.1021867,1.2824835,1.4678746
2025-01-01 08:28:00,1.1019263,1.2820839,1.4676564
2025-01-01 08:29:00,1.1016667,1.2816863,1.4674413
2025-01-01 08:30:00,1.1014079,1.2812908,1.4672296
2025-01-01 08:31:00,1.1011498,1.2808976,1.4670213
2025-01-01 08:32:00,1.1008925,1.2805064,1.4668163
2025-01-01 08:33:00,1.1006362,1.2801174,1.4666148
2025-01-01 08:34:00,1.1003807,1.2797307,1.4664167
2025-01-01 08:35:00,1.100126,1.2793461,1.4662219
2025-01-01 08:36:00,1.0998724,1.278964,1.4660308
2025-01-01 08:37:00,1.0996197,1.2785841,1.4658432
2025-01-01 08:38:00,1.099368,1.2782066,1.465659
2025-01-01 08:39:00,1.0991173,1.2778314,1.4654785
2025-01-01 08:40:00,1.0988677,1.2774587,1.4653016
2025-01-01 08:41:00,1.098619,1.2770884,1.4651283
2025-01-01 08:42:00,1.0983714,1.2767204,1.4649585
2025-01-01 08:43:00,1.0981251,1.276355,1.4647925
2025-01-01 08:44:00,1.0978799,1.2759922,1.4646302
2025-01-01 08:45:00,1.0976356,1.2756318,1.4644715
2025-01-01 08:46:00,1.0973928,1.2752739,1.4643166
2025-01-01 08:47:00,1.097151,1.2749188,1.4641654
2025-01-01 08:48:00,1.0969105,1.274566,1.464018
2025-01-01 08:49:00,1.0966713,1.2742162,1.4638745
2025-01-01 08:50:00,1.0964334,1.2738689,1.4637346
2025-01-01 08:51:00,1.0961968,1.2735243,1.4635987
2025-01-01 08:52:00,1.0959613,1.2731823,1.4634665
2025-01-01 08:53:00,1.0957274,1.2728431,1.4633384
2025-01-01 08:54:00,1.0954949,1.2725067,1.463214
2025-01-01 08:55:00,1.0952635,1.272173,1.4630934
2025-01-01 08:56:00,1.0950336,1.2718421,1.4629769
2025-01-01 08:57:00,1.0948052,1.2715142,1.4628644
2025-01-01 08:58:00,1.0945781,1.2711889,1.4627557
2025-01-01 08:59:00,1.0943527,1.2708665,1.462651
2025-01-01 09:00:00,1.0941287,1.2705472,1.4625504
2025-01-01 09:01:00,1.093906,1.2702304,1.4624537
2025-01-01 09:02:00,1.093685,1.2699168,1.4623611
2025-01-01 09:03:00,1.0934654,1.2696061,1.4622725
2025-01-01 09:04:00,1.0932475,1.2692983,1.462188
2025-01-01 09:05:00,1.093031,1.2689935,1.4621074
2025-01-01 09:06:00,1.0928162,1.2686917,1.462031
2025-01-01 09:07:00,1.092603,1.2683929,1.4619586
2025-01-01 09:08:00,1.0923913,1.268097,1.4618903
2025-01-01 09:09:00,1.0921812,1.2678043,1.4618262
2025-01-01 09:10:00,1.0919728,1.2675146,1.4617662
2025-01-01 09:11:00,1.091766,1.2672279,1.4617103
2025-01-01 09:12:00,1.0915608,1.2669444,1.4616586
2025-01-01 09:13:00,1.0913575,1.2666639,1.461611
2025-01-01 09:14:00,1.0911556,1.2663865,1.4615675
2025-01-01 09:15:00,1.0909555,1.2661122,1.4615283
2025-01-01 09:16:00,1.0907573,1.2658412,1.4614931
2025-01-01 09:17:00,1.0905606,1.2655733,1.4614623
2025-01-01 09:18:00,1.0903656,1.2653084,1.4614356
2025-01-01 09:19:00,1.0901724,1.2650468,1.461413
2025-01-01 09:20:00,1.0899811,1.2647884,1.4613948
2025-01-01 09:21:00,1.0897913,1.264533,1.4613805
2025-01-01 09:22:00,1.0896033,1.2642809,1.4613707
2025-01-01 09:23:00,1.0894172,1.2640321,1.461365
2025-01-01 09:24:00,1.0892328,1.2637864,1.4613634
2025-01-01 09:25:00,1.0890502,1.2635441,1.4613663
2025-01-01 09:26:00,1.0888695,1.2633048,1.4613733
2025-01-01 09:27:00,1.0886903,1.2630689,1.4613844
2025-01-01 09:28:00,1.0885131,1.2628362,1.4613999
2025-01-01 09:29:00,1.0883378,1.2626067,1.4614196
2025-01-01 09:30:00,1.0881642,1.2623806,1.4614437
2025-01-01 09:31:00,1.0879924,1.2621576,1.4614717
2025-01-01 09:32:00,1.0878224,1.261938,1.4615041
2025-01-01 09:33:00,1.0876544,1.2617216,1.4615408
2025-01-01 09:34:00,1.0874879,1.2615085,1.4615816
2025-01-01 09:35:00,1.0873235,1.2612987,1.4616266
2025-01-01 09:36:00,1.087161,1.2610921,1.4616761
2025-01-01 09:37:00,1.087,1.2608888,1.4617295
2025-01-01 09:38:00,1.0868411,1.2606888,1.4617873
2025-01-01 09:39:00,1.086684,1.2604922,1.4618495
2025-01-01 09:40:00,1.0865287,1.2602987,1.4619156
2025-01-01 09:41:00,1.0863751,1.2601086,1.4619861
2025-01-01 09:42:00,1.0862236,1.2599218,1.4620607
2025-01-01 09:43:00,1.0860738,1.2597383,1.4621396
2025-01-01 09:44:00,1.0859257,1.259558,1.4622226
2025-01-01 09:45:00,1.0857797,1.259381,1.4623098
2025-01-01 09:46:00,1.0856353,1.2592075,1.4624013
2025-01-01 09:47:00,1.0854927,1.259037,1.4624968
2025-01-01 09:48:00,1.0853522,1.2588699,1.4625967
2025-01-01 09:49:00,1.0852133,1.2587061,1.4627006
2025-01-01 09:50:00,1.0850762,1.2585455,1.4628086
2025-01-01 09:51:00,1.084941,1.2583883,1.4629209
2025-01-01 09:52:00,1.0848076,1.2582343,1.4630373
2025-01-01 09:53:00,1.0846759,1.2580835,1.4631577
2025-01-01 09:54:00,1.0845461,1.257936,1.4632822
2025-01-01 09:55:00,1.084418,1.2577918,1.463411
2025-01-01 09:56:00,1.0842918,1.2576507,1.4635438
2025-01-01 09:57:00,1.0841672,1.2575129,1.4636806
2025-01-01 09:58:00,1.0840445,1.2573783,1.4638215
2025-01-01 09:59:00,1.0839236,1.2572471,1.4639665
2025-01-01 10:00:00,1.0838042,1.2571188,1.4641155
2025-01-01 10:01:00,1.0836868,1.256994,1.4642686
2025-01-01 10:02:00,1.0835711,1.2568723,1.4644256
2025-01-01 10:03:00,1.0834569,1.2567537,1.4645865
2025-01-01 10:04:00,1.0833446,1.2566383,1.4647516
2025-01-01 10:05:00,1.083234,1.2565261,1.4649206
2025-01-01 10:06:00,1.083125,1.256417,1.4650935
2025-01-01 10:07:00,1.0830176,1.256311,1.4652703
2025-01-01 10:08:00,1.0829121,1.2562083,1.4654511
2025-01-01 10:09:00,1.0828081,1.2561086,1.4656358
2025-01-01 10:10:00,1.0827057,1.256012,1.4658242
2025-01-01 10:11:00,1.082605,1.2559185,1.4660167
2025-01-01 10:12:00,1.082506,1.2558281,1.4662129
2025-01-01 10:13:00,1.0824084,1.2557408,1.4664129
2025-01-01 10:14:00,1.0823125,1.2556565,1.4666167
2025-01-01 10:15:00,1.0822182,1.2555753,1.4668244
2025-01-01 10:16:00,1.0821253,1.2554969,1.4670357
2025-01-01 10:17:00,1.0820341,1.2554218,1.4672508
2025-01-01 10:18:00,1.0819445,1.2553495,1.4674697
2025-01-01 10:19:00,1.0818563,1.2552803,1.4676923
2025-01-01 10:20:00,1.0817695,1.2552139,1.4679184
2025-01-01 10:21:00,1.0816842,1.2551504,1.4681482
2025-01-01 10:22:00,1.0816004,1.25509,1.4683818
2025-01-01 10:23:00,1.081518,1.2550323,1.4686188
2025-01-01 10:24:00,1.0814371,1.2549777,1.4688594
2025-01-01 10:25:00,1.0813576,1.254926,1.4691037
2025-01-01 10:26:00,1.0812794,1.2548769,1.4693513
2025-01-01 10:27:00,1.0812027,1.2548307,1.4696026
2025-01-01 10:28:00,1.0811273,1.2547874,1.4698573
2025-01-01 10:29:00,1.0810531,1.2547468,1.4701154
2025-01-01 10:30:00,1.0809804,1.254709,1.4703771
2025-01-01 10:31:00,1.0809089,1.254674,1.4706421
2025-01-01 10:32:00,1.0808388,1.2546418,1.4709105
2025-01-01 10:33:00,1.0807697,1.254612,1.4711822
2025-01-01 10:34:00,1.080702,1.2545851,1.4714572
2025-01-01 10:35:00,1.0806355,1.2545608,1.4717356
2025-01-01 10:36:00,1.0805701,1.2545391,1.4720172
2025-01-01 10:37:00,1.080506,1.2545202,1.472302
2025-01-01 10:38:00,1.0804429,1.2545037,1.4725901
2025-01-01 10:39:00,1.0803809,1.2544898,1.4728812
2025-01-01 10:40:00,1.0803201,1.2544785,1.4731756
2025-01-01 10:41:00,1.0802604,1.2544698,1.4734732
2025-01-01 10:42:00,1.0802016,1.2544633,1.4737736
2025-01-01 10:43:00,1.0801439,1.2544596,1.4740773
2025-01-01 10:44:00,1.0800873,1.2544582,1.4743841
2025-01-01 10:45:00,1.0800316,1.2544593,1.4746938
2025-01-01 10:46:00,1.0799768,1.2544626,1.4750062
2025-01-01 10:47:00,1.079923,1.2544684,1.4753219
2025-01-01 10:48:00,1.0798701,1.2544767,1.4756403
2025-01-01 10:49:00,1.079818,1.254487,1.4759616
2025-01-01 10:50:00,1.0797669,1.2544999,1.4762858
2025-01-01 10:51:00,1.0797166,1.2545149,1.4766128
2025-01-01 10:52:00,1.079667,1.2545321,1.4769425
2025-01-01 10:53:00,1.0796182,1.2545516,1.477275
2025-01-01 10:54:00,1.0795703,1.2545733,1.4776102
2025-01-01 10:55:00,1.079523,1.2545972,1.4779482
2025-01-01 10:56:00,1.0794764,1.254623,1.4782885
2025-01-01 10:57:00,1.0794305,1.2546512,1.4786317
2025-01-01 10:58:00,1.0793853,1.2546813,1.4789774
2025-01-01 10:59:00,1.0793405,1.2547135,1.4793255
2025-01-01 11:00:00,1.0792965,1.2547477,1.4796764
2025-01-01 11:01:00,1.0792531,1.254784,1.4800296
2025-01-01 11:02:00,1.07921,1.254822,1.4803851
2025-01-01 11:03:00,1.0791676,1.2548622,1.4807432
2025-01-01 11:04:00,1.0791256,1.2549042,1.4811035
2025-01-01 11:05:00,1.0790842,1.2549479,1.4814662
2025-01-01 11:06:00,1.079043,1.2549937,1.4818312
2025-01-01 11:07:00,1.0790024,1.2550412,1.4821985
2025-01-01 11:08:00,1.0789621,1.2550905,1.4825679
2025-01-01 11:09:00,1.0789222,1.2551415,1.4829396
2025-01-01 11:10:00,1.0788825,1.2551943,1.4833134
2025-01-01 11:11:00,1.0788432,1.2552488,1.4836894
2025-01-01 11:12:00,1.078804,1.2553048,1.4840673
2025-01-01 11:13:00,1.0787652,1.2553626,1.4844474
2025-01-01 11:14:00,1.0787265,1.2554221,1.4848294
2025-01-01 11:15:00,1.0786879,1.2554829,1.4852133
2025-01-01 11:16:00,1.0786496,1.2555454,1.4855993
2025-01-01 11:17:00,1.0786114,1.2556094,1.4859871
2025-01-01 11:18:00,1.0785731,1.2556747,1.4863766
2025-01-01 11:19:00,1.0785351,1.2557417,1.4867681
2025-01-01 11:20:00,1.078497,1.25581,1.4871614
2025-01-01 11:21:00,1.0784589,1.2558798,1.4875565
2025-01-01 11:22:00,1.0784208,1.2559507,1.4879531
2025-01-01 11:23:00,1.0783826,1.2560232,1.4883515
2025-01-01 11:24:00,1.0783443,1.2560968,1.4887515
2025-01-01 11:25:00,1.0783058,1.2561717,1.4891529
2025-01-01 11:26:00,1.0782673,1.2562479,1.4895561
2025-01-01 11:27:00,1.0782287,1.2563252,1.4899608
2025-01-01 11:28:00,1.0781896,1.2564037,1.4903668
2025-01-01 11:29:00,1.0781505,1.2564833,1.4907744
2025-01-01 11:30:00,1.078111,1.256564,1.4911833
2025-01-01 11:31:00,1.0780712,1.2566458,1.4915936
2025-01-01 11:32:00,1.0780312,1.2567286,1.4920052
2025-01-01 11:33:00,1.0779908,1.2568125,1.4924182
2025-01-01 11:34:00,1.07795,1.2568973,1.4928323
2025-01-01 11:35:00,1.0779086,1.2569829,1.4932476
2025-01-01 11:36:00,1.077867,1.2570697,1.4936641
2025-01-01 11:37:00,1.0778248,1.2571572,1.4940819
2025-01-01 11:38:00,1.0777822,1.2572455,1.4945006
2025-01-01 11:39:00,1.077739,1.2573348,1.4949205
2025-01-01 11:40:00,1.0776953,1.2574247,1.4953413
2025-01-01 11:41:00,1.0776508,1.2575154,1.4957631
2025-01-01 11:42:00,1.0776058,1.257607,1.4961859
2025-01-01 11:43:00,1.0775603,1.257699,1.4966096
2025-01-01 11:44:00,1.0775139,1.2577918,1.4970341
2025-01-01 11:45:00,1.077467,1.2578852,1.4974594
2025-01-01 11:46:00,1.0774193,1.2579793,1.4978857
2025-01-01 11:47:00,1.0773709,1.2580739,1.4983126
2025-01-01 11:48:00,1.0773214,1.2581689,1.4987402
2025-01-01 11:49:00,1.0772713,1.2582645,1.4991685
2025-01-01 11:50:00,1.0772204,1.2583607,1.4995975
2025-01-01 11:51:00,1.0771686,1.2584572,1.5000271
2025-01-01 11:52:00,1.0771159,1.2585541,1.5004572
2025-01-01 11:53:00,1.0770622,1.2586515,1.5008879
2025-01-01 11:54:00,1.0770075,1.258749,1.501319
2025-01-01 11:55:00,1.076952,1.258847,1.5017507
2025-01-01 11:56:00,1.0768955,1.2589453,1.5021828
2025-01-01 11:57:00,1.0768377,1.2590438,1.5026152
2025-01-01 11:58:00,1.076779,1.2591425,1.5030481
2025-01-01 11:59:00,1.0767193,1.2592416,1.5034811
2025-01-01 12:00:00,1.0766584,1.2593408,1.5039146
2025-01-01 12:01:00,1.0765963,1.25944,1.5043482
2025-01-01 12:02:00,1.0765331,1.2595394,1.5047821
2025-01-01 12:03:00,1.0764687,1.2596388,1.5052161
2025-01-01 12:04:00,1.0764029,1.2597383,1.5056502
2025-01-01 12:05:00,1.076336,1.2598379,1.5060846
2025-01-01 12:06:00,1.076268,1.2599374,1.506519
2025-01-01 12:07:00,1.0761983,1.2600368,1.5069532
2025-01-01 12:08:00,1.0761276,1.2601364,1.5073876
2025-01-01 12:09:00,1.0760555,1.2602358,1.507822
2025-01-01 12:10:00,1.0759821,1.260335,1.5082563
2025-01-01 12:11:00,1.0759071,1.260434,1.5086904
2025-01-01 12:12:00,1.0758308,1.2605331,1.5091245
2025-01-01 12:13:00,1.0757531,1.2606318,1.5095584
2025-01-01 12:14:00,1.0756738,1.2607303,1.509992
2025-01-01 12:15:00,1.0755931,1.2608286,1.5104254
2025-01-01 12:16:00,1.075511,1.2609266,1.5108587
2025-01-01 12:17:00,1.075427,1.2610242,1.5112915
2025-01-01 12:18:00,1.0753418,1.2611216,1.511724
2025-01-01 12:19:00,1.075255,1.2612187,1.5121562
2025-01-01 12:20:00,1.0751665,1.2613153,1.5125879
2025-01-01 12:21:00,1.0750763,1.2614115,1.5130193
2025-01-01 12:22:00,1.0749847,1.2615074,1.5134503
2025-01-01 12:23:00,1.0748912,1.2616028,1.5138806
2025-01-01 12:24:00,1.0747961,1.2616976,1.5143106
2025-01-01 12:25:00,1.0746994,1.2617921,1.51474
2025-01-01 12:26:00,1.0746009,1.2618861,1.5151688
2025-01-01 12:27:00,1.0745006,1.2619793,1.5155969
2025-01-01 12:28:00,1.0743986,1.2620721,1.5160245
2025-01-01 12:29:00,1.0742948,1.2621644,1.5164514
2025-01-01 12:30:00,1.0741892,1.2622559,1.5168774
2025-01-01 12:31:00,1.0740818,1.2623469,1.517303
2025-01-01 12:32:00,1.0739726,1.2624372,1.5177276
2025-01-01 12:33:00,1.0738615,1.2625268,1.5181515
2025-01-01 12:34:00,1.0737486,1.2626157,1.5185747
2025-01-01 12:35:00,1.0736338,1.2627039,1.5189971
2025-01-01 12:36:00,1.0735171,1.2627914,1.5194185
2025-01-01 12:37:00,1.0733984,1.2628781,1.519839
2025-01-01 12:38:00,1.0732777,1.262964,1.5202587
2025-01-01 12:39:00,1.0731553,1.2630492,1.5206774
2025-01-01 12:40:00,1.0730307,1.2631334,1.5210952
2025-01-01 12:41:00,1.0729042,1.263217,1.5215119
2025-01-01 12:42:00,1.0727758,1.2632996,1.5219277
2025-01-01 12:43:00,1.0726453,1.2633814,1.5223423
2025-01-01 12:44:00,1.0725129,1.2634622,1.5227561
2025-01-01 12:45:00,1.0723784,1.2635423,1.5231687
2025-01-01 12:46:00,1.0722418,1.2636212,1.5235801
2025-01-01 12:47:00,1.0721033,1.2636994,1.5239905
2025-01-01 12:48:00,1.0719626,1.2637767,1.5243998
2025-01-01 12:49:00,1.0718199,1.2638528,1.5248078
2025-01-01 12:50:00,1.071675,1.263928,1.5252147
2025-01-01 12:51:00,1.0715281,1.2640023,1.5256203
2025-01-01 12:52:00,1.0713791,1.2640755,1.5260247
2025-01-01 12:53:00,1.0712278,1.2641476,1.5264279
2025-01-01 12:54:00,1.0710745,1.2642188,1.5268297
2025-01-01 12:55:00,1.0709192,1.264289,1.5272304
2025-01-01 12:56:00,1.0707614,1.2643579,1.5276296
2025-01-01 12:57:00,1.0706017,1.264426,1.5280275
2025-01-01 12:58:00,1.0704399,1.2644929,1.5284241
2025-01-01 12:59:00,1.0702759,1.2645587,1.5288194
2025-01-01 13:00:00,1.0701096,1.2646232,1.5292132
2025-01-01 13:01:00,1.0699412,1.2646868,1.5296057
2025-01-01 13:02:00,1.0697706,1.2647493,1.5299968
2025-01-01 13:03:00,1.0695977,1.2648104,1.5303862
2025-01-01 13:04:00,1.0694227,1.2648705,1.5307745
2025-01-01 13:05:00,1.0692456,1.2649295,1.5311612
2025-01-01 13:06:00,1.069066,1.2649872,1.5315462
2025-01-01 13:07:00,1.0688845,1.2650439,1.53193
2025-01-01 13:08:00,1.0687007,1.2650993,1.5323123
2025-01-01 13:09:00,1.0685146,1.2651534,1.5326929
2025-01-01 13:10:00,1.0683264,1.2652066,1.533072
2025-01-01 13:11:00,1.0681359,1.2652584,1.5334496
2025-01-01 13:12:00,1.0679431,1.2653089,1.5338256
2025-01-01 13:13:00,1.0677482,1.2653583,1.5342001
2025-01-01 13:14:00,1.067551,1.2654065,1.5345731
2025-01-01 13:15:00,1.0673517,1.2654535,1.5349443
2025-01-01 13:16:00,1.06715,1.2654991,1.535314
2025-01-01 13:17:00,1.0669463,1.2655436,1.5356821
2025-01-01 13:18:00,1.0667403,1.2655869,1.5360485
2025-01-01 13:19:00,1.0665319,1.2656288,1.5364132
2025-01-01 13:20:00,1.0663215,1.2656696,1.5367764
2025-01-01 13:21:00,1.0661088,1.265709,1.537138
2025-01-01 13:22:00,1.0658938,1.2657472,1.5374978
2025-01-01 13:23:00,1.0656767,1.2657843,1.537856
2025-01-01 13:24:00,1.0654575,1.26582,1.5382125
2025-01-01 13:25:00,1.065236,1.2658546,1.5385674
2025-01-01 13:26:00,1.0650121,1.2658877,1.5389205
2025-01-01 13:27:00,1.0647863,1.2659197,1.5392721
2025-01-01 13:28:00,1.0645583,1.2659506,1.5396218
2025-01-01 13:29:00,1.0643278,1.2659799,1.5399698
2025-01-01 13:30:00,1.0640955,1.2660083,1.5403162
2025-01-01 13:31:00,1.0638609,1.2660352,1.540661
2025-01-01 13:32:00,1.0636241,1.266061,1.5410038
2025-01-01 13:33:00,1.0633852,1.2660855,1.5413451
2025-01-01 13:34:00,1.0631443,1.2661088,1.5416846
2025-01-01 13:35:00,1.062901,1.2661308,1.5420223
2025-01-01 13:36:00,1.0626558,1.2661517,1.5423585
2025-01-01 13:37:00,1.0624084,1.2661713,1.5426929
2025-01-01 13:38:00,1.062159,1.2661896,1.5430254
2025-01-01 13:39:00,1.0619074,1.2662069,1.5433564
2025-01-01 13:40:00,1.0616537,1.2662228,1.5436857
2025-01-01 13:41:00,1.061398,1.2662377,1.5440131
2025-01-01 13:42:00,1.0611403,1.2662512,1.5443388
2025-01-01 13:43:00,1.0608805,1.2662636,1.5446628
2025-01-01 13:44:00,1.0606186,1.2662749,1.5449852
2025-01-01 13:45:00,1.0603548,1.266285,1.5453057
2025-01-01 13:46:00,1.060089,1.2662939,1.5456247
2025-01-01 13:47:00,1.0598212,1.2663016,1.545942
2025-01-01 13:48:00,1.0595514,1.2663083,1.5462574
2025-01-01 13:49:00,1.0592797,1.2663138,1.5465711
2025-01-01 13:50:00,1.059006,1.2663182,1.5468833
2025-01-01 13:51:00,1.0587305,1.2663215,1.5471938
2025-01-01 13:52:00,1.0584528,1.2663237,1.5475024
2025-01-01 13:53:00,1.0581735,1.2663249,1.5478095
2025-01-01 13:54:00,1.0578923,1.2663249,1.5481149
2025-01-01 13:55:00,1.0576092,1.2663238,1.5484185
2025-01-01 13:56:00,1.0573243,1.2663218,1.5487206
2025-01-01 13:57:00,1.0570376,1.2663188,1.5490211
2025-01-01 13:58:00,1.056749,1.2663146,1.5493197
2025-01-01 13:59:00,1.0564587,1.2663095,1.5496169
2025-01-01 14:00:00,1.0561666,1.2663034,1.5499125
2025-01-01 14:01:00,1.0558728,1.2662963,1.5502063
2025-01-01 14:02:00,1.0555773,1.2662883,1.5504987
2025-01-01 14:03:00,1.0552802,1.2662795,1.5507894
2025-01-01 14:04:00,1.0549814,1.2662696,1.5510786
2025-01-01 14:05:00,1.0546807,1.2662587,1.551366
2025-01-01 14:06:00,1.0543786,1.266247,1.5516521
2025-01-01 14:07:00,1.054075,1.2662345,1.5519365
2025-01-01 14:08:00,1.0537696,1.266221,1.5522194
2025-01-01 14:09:00,1.0534627,1.2662069,1.5525007
2025-01-01 14:10:00,1.0531543,1.2661918,1.5527807
2025-01-01 14:11:00,1.0528444,1.266176,1.553059
2025-01-01 14:12:00,1.052533,1.2661593,1.5533359
2025-01-01 14:13:00,1.0522202,1.266142,1.5536114
2025-01-01 14:14:00,1.051906,1.2661239,1.5538853
2025-01-01 14:15:00,1.0515903,1.2661049,1.5541579
2025-01-01 14:16:00,1.0512733,1.2660854,1.554429
2025-01-01 14:17:00,1.0509549,1.2660652,1.5546987
2025-01-01 14:18:00,1.0506352,1.2660443,1.5549669
2025-01-01 14:19:00,1.0503142,1.2660228,1.555234
2025-01-01 14:20:00,1.049992,1.2660007,1.5554996
2025-01-01 14:21:00,1.0496684,1.265978,1.5557637
2025-01-01 14:22:00,1.0493437,1.2659547,1.5560266
2025-01-01 14:23:00,1.0490179,1.2659309,1.5562882
2025-01-01 14:24:00,1.0486908,1.2659066,1.5565485
2025-01-01 14:25:00,1.0483627,1.2658818,1.5568075
2025-01-01 14:26:00,1.0480335,1.2658565,1.5570654
2025-01-01 14:27:00,1.047703,1.2658306,1.5573219
2025-01-01 14:28:00,1.0473717,1.2658045,1.5575773
2025-01-01 14:29:00,1.0470395,1.265778,1.5578314
2025-01-01 14:30:00,1.0467062,1.2657511,1.5580845
2025-01-01 14:31:00,1.0463719,1.2657237,1.5583361
2025-01-01 14:32:00,1.0460368,1.2656962,1.558587
2025-01-01 14:33:00,1.0457008,1.2656684,1.5588366
2025-01-01 14:34:00,1.0453639,1.2656401,1.5590849
2025-01-01 14:35:00,1.0450263,1.2656118,1.5593325
2025-01-01 14:36:00,1.0446879,1.2655832,1.5595788
2025-01-01 14:37:00,1.0443486,1.2655543,1.5598241
2025-01-01 14:38:00,1.0440089,1.2655255,1.5600685
2025-01-01 14:39:00,1.0436683,1.2654964,1.5603119
2025-01-01 14:40:00,1.0433271,1.2654673,1.5605544
2025-01-01 14:41:00,1.0429853,1.265438,1.5607958
2025-01-01 14:42:00,1.042643,1.2654086,1.5610363
2025-01-01 14:43:00,1.0423001,1.2653794,1.5612762
2025-01-01 14:44:00,1.0419567,1.2653501,1.5615149
2025-01-01 14:45:00,1.0416129,1.2653209,1.5617529
2025-01-01 14:46:00,1.0412686,1.2652917,1.5619901
2025-01-01 14:47:00,1.0409238,1.2652626,1.5622264
2025-01-01 14:48:00,1.0405788,1.2652338,1.5624621
2025-01-01 14:49:00,1.0402336,1.265205,1.562697
2025-01-01 14:50:00,1.0398879,1.2651763,1.5629311
2025-01-01 14:51:00,1.039542,1.265148,1.5631647
2025-01-01 14:52:00,1.039196,1.26512,1.5633975
2025-01-01 14:53:00,1.0388496,1.2650921,1.5636296
2025-01-01 14:54:00,1.0385033,1.2650647,1.5638614
2025-01-01 14:55:00,1.0381569,1.2650375,1.5640924
2025-01-01 14:56:00,1.0378103,1.2650108,1.5643228
2025-01-01 14:57:00,1.0374637,1.2649845,1.5645528
2025-01-01 14:58:00,1.0371171,1.2649586,1.5647821
2025-01-01 14:59:00,1.0367707,1.2649332,1.5650111
2025-01-01 15:00:00,1.0364242,1.2649083,1.5652397
2025-01-01 15:01:00,1.036078,1.2648839,1.5654677
2025-01-01 15:02:00,1.0357319,1.2648602,1.5656954
2025-01-01 15:03:00,1.0353858,1.2648369,1.5659227
2025-01-01 15:04:00,1.0350403,1.2648144,1.5661497
2025-01-01 15:05:00,1.0346949,1.2647926,1.5663764
2025-01-01 15:06:00,1.0343499,1.2647715,1.566603
2025-01-01 15:07:00,1.0340052,1.264751,1.566829
2025-01-01 15:08:00,1.033661,1.2647314,1.567055
2025-01-01 15:09:00,1.0333172,1.2647126,1.5672808
2025-01-01 15:10:00,1.0329738,1.2646945,1.5675062
